sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct
LDF_N1_64_W100_Def	F4/F4_split5.sparql	1	warmup	1	103	12.653614640999999	SUCCESS	CORRECT
LDF_N1_64_W100_Def	F4/F4_split5.sparql	70	stress	7	103	21.526653174	SUCCESS	CORRECT
LDF_N1_64_W100_Def	F4/F4_split5.sparql	75	stress	365	103	20.417794482999998	SUCCESS	CORRECT
LDF_N1_64_W100_Def	F4/F4_split5.sparql	73	stress	268	103	48.735668497	SUCCESS	CORRECT
LDF_N1_64_W100_Def	F4/F4_split5.sparql	76	stress	174	103	17.360698895000002	SUCCESS	CORRECT
LDF_N1_64_W100_Def	F4/F4_split5.sparql	72	stress	146	103	19.76716989	SUCCESS	CORRECT
LDF_N1_64_W100_Def	L5/L5_split2.sparql	1	warmup	2	102	5.8382131280000005	SUCCESS	CORRECT
LDF_N1_64_W100_Def	L5/L5_split2.sparql	70	stress	106	102	4.520907251000001	SUCCESS	CORRECT
LDF_N1_64_W100_Def	L5/L5_split2.sparql	75	stress	256	102	12.245997485999998	SUCCESS	CORRECT
LDF_N1_64_W100_Def	L5/L5_split2.sparql	73	stress	32	102	3.359146285	SUCCESS	CORRECT
LDF_N1_64_W100_Def	L5/L5_split2.sparql	76	stress	176	102	6.456967634	SUCCESS	CORRECT
LDF_N1_64_W100_Def	L5/L5_split2.sparql	72	stress	381	102	4.6979517	SUCCESS	CORRECT
LDF_N1_64_W100_Def	L5/L5_split8.sparql	1	warmup	3	2681	135.484906816	SUCCESS	CORRECT
LDF_N1_64_W100_Def	L5/L5_split8.sparql	70	stress	217	2681	162.935877955	SUCCESS	CORRECT
LDF_N1_64_W100_Def	L5/L5_split8.sparql	75	stress	332	2681	180.534441667	SUCCESS	CORRECT
LDF_N1_64_W100_Def	L5/L5_split8.sparql	73	stress	279	2681	168.859997829	SUCCESS	CORRECT
LDF_N1_64_W100_Def	L5/L5_split8.sparql	76	stress	101	2681	134.112689752	SUCCESS	CORRECT
LDF_N1_64_W100_Def	L5/L5_split8.sparql	72	stress	80	2681	116.458630738	SUCCESS	CORRECT
LDF_N1_64_W100_Def	S6/S6_split3.sparql	1	warmup	4	1	1.177401394	SUCCESS	CORRECT
LDF_N1_64_W100_Def	S6/S6_split3.sparql	70	stress	314	1	4.094565198	SUCCESS	CORRECT
