sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct
Vir_N1_32_W1000_Def	L3/L3_split42.sparql	1	warmup	1	46	1.183432207	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L3/L3_split42.sparql	17	stress	1505	46	0.014287313000000001	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L3/L3_split42.sparql	13	stress	1040	46	0.009484392	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L3/L3_split42.sparql	19	stress	1896	46	0.008076985	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L3/L3_split42.sparql	21	stress	1610	46	0.007975399000000001	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L3/L3_split42.sparql	20	stress	1384	46	0.009048499	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S5/S5_split66.sparql	1	warmup	2	0	0.912914222	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S5/S5_split66.sparql	17	stress	853	0	0.185254516	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S5/S5_split66.sparql	13	stress	534	0	0.129675635	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S5/S5_split66.sparql	19	stress	1597	0	0.236821848	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S5/S5_split66.sparql	21	stress	719	0	0.075777053	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S5/S5_split66.sparql	20	stress	273	0	0.231439603	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split4.sparql	1	warmup	3	0	10.004197912	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split4.sparql	17	stress	1433	0	0.253242371	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split4.sparql	13	stress	1839	0	0.24837104100000001	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split4.sparql	19	stress	1824	0	0.218516584	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split4.sparql	21	stress	1163	0	0.267553196	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split4.sparql	20	stress	1073	0	0.212290871	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S5/S5_split60.sparql	1	warmup	4	0	0.119806894	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S5/S5_split60.sparql	17	stress	1102	0	0.13379538700000002	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S5/S5_split60.sparql	13	stress	1727	0	0.13537223199999998	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S5/S5_split60.sparql	19	stress	1264	0	0.206761935	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S5/S5_split60.sparql	21	stress	1362	0	0.20403769100000002	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S5/S5_split60.sparql	20	stress	1974	0	0.104462006	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	C1/C1_split51.sparql	1	warmup	5	1424	160.900639455	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	C1/C1_split51.sparql	17	stress	93	1424	177.080079277	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	C1/C1_split51.sparql	13	stress	1647	1424	57.45686866	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	C1/C1_split51.sparql	19	stress	70	1424	172.85420125000005	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	C1/C1_split51.sparql	21	stress	735	1424	55.204904348	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	C1/C1_split51.sparql	20	stress	1363	1424	57.840828531999996	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	C1/C1_split8.sparql	1	warmup	6	1424	151.010592206	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	C1/C1_split8.sparql	17	stress	1316	1424	51.32321975	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	C1/C1_split8.sparql	13	stress	1559	1424	58.374723286999995	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	C1/C1_split8.sparql	19	stress	718	1424	55.593639307	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	C1/C1_split8.sparql	21	stress	1760	1424	52.818010233	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	C1/C1_split8.sparql	20	stress	1394	1424	53.12879954899999	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S6/S6_split44.sparql	1	warmup	7	129	6.214612301	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S6/S6_split44.sparql	17	stress	1551	129	6.1117868820000005	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S6/S6_split44.sparql	13	stress	269	129	7.570568789	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S6/S6_split44.sparql	19	stress	872	129	8.434213097999999	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S6/S6_split44.sparql	21	stress	56	129	7.916684127000001	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S6/S6_split44.sparql	20	stress	1917	129	5.512036667	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S2/S2_split91.sparql	1	warmup	8	8993	1.6389840690000002	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S2/S2_split91.sparql	17	stress	380	8993	0.6867773559999999	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S2/S2_split91.sparql	13	stress	1853	8993	0.754094387	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S2/S2_split91.sparql	19	stress	1114	8993	0.7363535299999999	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S2/S2_split91.sparql	21	stress	1141	8993	0.6812028360000001	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S2/S2_split91.sparql	20	stress	1900	8993	0.741513894	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F1/F1_split53.sparql	1	warmup	9	0	0.5526124929999999	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F1/F1_split53.sparql	17	stress	1230	0	0.061086465	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F1/F1_split53.sparql	13	stress	201	0	0.082234075	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F1/F1_split53.sparql	19	stress	520	0	0.036848375	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F1/F1_split53.sparql	21	stress	1954	0	0.08835531199999999	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F1/F1_split53.sparql	20	stress	1868	0	0.111998578	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S4/S4_split70.sparql	1	warmup	10	209	1.478866165	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S4/S4_split70.sparql	17	stress	1196	209	0.191427837	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S4/S4_split70.sparql	13	stress	921	209	0.122509337	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S4/S4_split70.sparql	19	stress	613	209	0.165778898	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S4/S4_split70.sparql	21	stress	409	209	0.10225951	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S4/S4_split70.sparql	20	stress	53	209	0.14336713599999998	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S1/S1_split28.sparql	1	warmup	11	0	5.980248907999999	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S1/S1_split28.sparql	17	stress	1825	0	0.08855607900000001	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S1/S1_split28.sparql	13	stress	44	0	0.13402833	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S1/S1_split28.sparql	19	stress	1719	0	0.08777400199999999	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S1/S1_split28.sparql	21	stress	631	0	0.08717083099999999	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S1/S1_split28.sparql	20	stress	914	0	0.092308103	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S1/S1_split46.sparql	1	warmup	12	0	0.110040986	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S1/S1_split46.sparql	17	stress	445	0	0.08458914199999999	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S1/S1_split46.sparql	13	stress	888	0	0.080285757	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S1/S1_split46.sparql	19	stress	818	0	0.121683291	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S1/S1_split46.sparql	21	stress	1802	0	0.093151957	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S1/S1_split46.sparql	20	stress	1976	0	0.133103998	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S4/S4_split53.sparql	1	warmup	13	3062	0.282844165	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S4/S4_split53.sparql	17	stress	8	3062	0.260890252	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S4/S4_split53.sparql	13	stress	1979	3062	0.17872083900000002	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S4/S4_split53.sparql	19	stress	189	3062	0.325929763	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S4/S4_split53.sparql	21	stress	1585	3062	0.307855365	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S4/S4_split53.sparql	20	stress	503	3062	0.291240392	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S6/S6_split39.sparql	1	warmup	14	1237	5.95365352	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S6/S6_split39.sparql	17	stress	1666	1237	9.200146835	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S6/S6_split39.sparql	13	stress	81	1237	7.801345157	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S6/S6_split39.sparql	19	stress	466	1237	8.353159274	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S6/S6_split39.sparql	21	stress	1862	1237	8.87216024	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S6/S6_split39.sparql	20	stress	183	1237	8.075993462000001	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F4/F4_split26.sparql	1	warmup	15	3521	1.777494893	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F4/F4_split26.sparql	17	stress	1761	3521	1.237812891	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F4/F4_split26.sparql	13	stress	1539	3521	0.8715370920000001	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F4/F4_split26.sparql	19	stress	1190	3521	1.008676464	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F4/F4_split26.sparql	21	stress	507	3521	1.0236136009999999	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F4/F4_split26.sparql	20	stress	948	3521	0.9890030059999999	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L4/L4_split22.sparql	1	warmup	16	5893	2.1153573860000003	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L4/L4_split22.sparql	17	stress	377	5893	0.479705428	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L4/L4_split22.sparql	13	stress	1249	5893	0.434516918	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L4/L4_split22.sparql	19	stress	1507	5893	0.564613142	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L4/L4_split22.sparql	21	stress	1190	5893	0.34570984800000004	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L4/L4_split22.sparql	20	stress	1751	5893	0.442505914	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L2/L2_split77.sparql	1	warmup	17	8008	0.583468969	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L2/L2_split77.sparql	17	stress	1239	8008	0.576016748	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L2/L2_split77.sparql	13	stress	164	8008	0.5538531480000001	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L2/L2_split77.sparql	19	stress	354	8008	0.637045965	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L2/L2_split77.sparql	21	stress	509	8008	0.495428435	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	L2/L2_split77.sparql	20	stress	127	8008	0.6501772969999999	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split20.sparql	1	warmup	18	0	0.08351710400000001	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split20.sparql	17	stress	338	0	0.16702955	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split20.sparql	13	stress	1946	0	0.094781293	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split20.sparql	19	stress	462	0	0.093357243	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split20.sparql	21	stress	781	0	0.134685596	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split20.sparql	20	stress	130	0	0.14117273800000002	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split28.sparql	1	warmup	19	0	0.200046658	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split28.sparql	17	stress	1658	0	0.253929397	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split28.sparql	13	stress	1477	0	0.399654459	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split28.sparql	19	stress	702	0	0.361545309	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split28.sparql	21	stress	1122	0	0.269036527	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	S3/S3_split28.sparql	20	stress	763	0	0.275859318	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F2/F2_split38.sparql	1	warmup	20	1240	7.548931921	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F2/F2_split38.sparql	17	stress	1664	1240	9.084561166	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F2/F2_split38.sparql	13	stress	336	1240	8.878453398	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F2/F2_split38.sparql	19	stress	1612	1240	9.065341814	SUCCESS	CORRECT
Vir_N1_32_W1000_Def	F2/F2_split38.sparql	21	stress	1959	1240	7.774418142999999	SUCCESS	CORRECT
