sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct
Bla_N1_32_W100_Def	C1/C1_split28.sparql	1	warmup	1	201	4.508388634	SUCCESS	CORRECT
Bla_N1_32_W100_Def	C1/C1_split28.sparql	1	warmup	2924	201	0.464030968	SUCCESS	CORRECT
Bla_N1_32_W100_Def	C1/C1_split28.sparql	1	warmup	5939	201	0.45539545200000003	SUCCESS	CORRECT
Bla_N1_32_W100_Def	C1/C1_split28.sparql	17	stress	1269	201	1.819666927	SUCCESS	CORRECT
Bla_N1_32_W100_Def	C1/C1_split28.sparql	22	stress	394	201	1.067246644	SUCCESS	CORRECT
Bla_N1_32_W100_Def	C1/C1_split28.sparql	19	stress	1841	201	1.737333861	SUCCESS	CORRECT
Bla_N1_32_W100_Def	C1/C1_split28.sparql	21	stress	1103	201	0.9237289670000001	SUCCESS	CORRECT
Bla_N1_32_W100_Def	C1/C1_split28.sparql	18	stress	216	201	0.586393488	SUCCESS	CORRECT
Bla_N1_32_W100_Def	C1/C1_split28.sparql	23	stress	1328	201	1.223053101	SUCCESS	CORRECT
Bla_N1_32_W100_Def	C1/C1_split28.sparql	23	stress	3954	201	0.45781694100000003	SUCCESS	CORRECT
Bla_N1_32_W100_Def	C1/C1_split28.sparql	24	stress	1297	201	1.217263115	SUCCESS	CORRECT
Bla_N1_32_W100_Def	C1/C1_split28.sparql	24	stress	3922	201	0.6254781229999999	SUCCESS	CORRECT
Bla_N1_32_W100_Def	C1/C1_split28.sparql	20	stress	1288	201	0.818590205	SUCCESS	CORRECT
Bla_N1_32_W100_Def	L3/L3_split94.sparql	1	warmup	2	69	0.049369659	SUCCESS	CORRECT
Bla_N1_32_W100_Def	L3/L3_split94.sparql	1	warmup	2146	69	0.020294283	SUCCESS	CORRECT
Bla_N1_32_W100_Def	L3/L3_split94.sparql	1	warmup	4244	69	0.020397505	SUCCESS	CORRECT
Bla_N1_32_W100_Def	L3/L3_split94.sparql	17	stress	1168	69	0.015778068	SUCCESS	CORRECT
Bla_N1_32_W100_Def	L3/L3_split94.sparql	22	stress	1543	69	0.17686059299999998	SUCCESS	CORRECT
Bla_N1_32_W100_Def	L3/L3_split94.sparql	19	stress	53	69	0.125433953	SUCCESS	CORRECT
Bla_N1_32_W100_Def	L3/L3_split94.sparql	21	stress	1620	69	0.030358927	SUCCESS	CORRECT
Bla_N1_32_W100_Def	L3/L3_split94.sparql	18	stress	1796	69	0.027391543	SUCCESS	CORRECT
Bla_N1_32_W100_Def	L3/L3_split94.sparql	23	stress	512	69	0.022972472999999997	SUCCESS	CORRECT
Bla_N1_32_W100_Def	L3/L3_split94.sparql	23	stress	3113	69	0.022126977000000003	SUCCESS	CORRECT
Bla_N1_32_W100_Def	L3/L3_split94.sparql	24	stress	1109	69	0.057180522	SUCCESS	CORRECT
Bla_N1_32_W100_Def	L3/L3_split94.sparql	24	stress	3450	69	0.020037547	SUCCESS	CORRECT
Bla_N1_32_W100_Def	L3/L3_split94.sparql	20	stress	1840	69	0.015747258	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S1/S1_split7.sparql	1	warmup	3	4	0.061437648	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S1/S1_split7.sparql	1	warmup	2294	4	0.022422005	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S1/S1_split7.sparql	1	warmup	5188	4	0.021462772	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S1/S1_split7.sparql	17	stress	1736	4	0.031406886	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S1/S1_split7.sparql	22	stress	1371	4	0.047591202000000006	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S1/S1_split7.sparql	19	stress	602	4	0.067277293	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S1/S1_split7.sparql	21	stress	1349	4	0.023969174	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S1/S1_split7.sparql	18	stress	1667	4	0.033684592	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S1/S1_split7.sparql	23	stress	589	4	0.07561717700000001	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S1/S1_split7.sparql	23	stress	3571	4	0.025150282000000003	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S1/S1_split7.sparql	24	stress	578	4	0.027349587999999998	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S1/S1_split7.sparql	24	stress	3123	4	0.021775011	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S1/S1_split7.sparql	20	stress	1221	4	0.045790077	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S3/S3_split4.sparql	1	warmup	4	0	0.364655171	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S3/S3_split4.sparql	1	warmup	2707	0	0.11215691300000001	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S3/S3_split4.sparql	1	warmup	4832	0	0.068926982	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S3/S3_split4.sparql	17	stress	99	0	0.979222683	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S3/S3_split4.sparql	22	stress	1351	0	0.20061566600000003	SUCCESS	CORRECT
Bla_N1_32_W100_Def	S3/S3_split4.sparql	19	stress	279	0	0.46117106	SUCCESS	CORRECT
