sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct
Flu_N3_64_Ont_Def_2	queries/xdx	1.0	warmup	1.0	1.0	0.039536706000000005	SUCCESS	CORRECT
Flu_N3_64_Ont_Def_2	queries/xzait	1.0	warmup	2.0	-1.0	-1.0	ERROR	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xyr	1.0	warmup	3.0	1.0	0.014555581000000001	SUCCESS	CORRECT
Flu_N3_64_Ont_Def_2	queries/xyl	1.0	warmup	4.0	0.0	0.010566504	SUCCESS	CORRECT
Flu_N3_64_Ont_Def_2	queries/xlx	1.0	warmup	5.0	1.0	0.013525122	SUCCESS	CORRECT
Flu_N3_64_Ont_Def_2	queries/xqu	1.0	warmup	6.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xxw	1.0	warmup	7.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xff	1.0	warmup	8.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xzads	1.0	warmup	9.0	-1.0	-1.0	ERROR	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xcb	1.0	warmup	10.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xrd	1.0	warmup	11.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xcy	1.0	warmup	12.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xyd	1.0	warmup	13.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xzajb	1.0	warmup	14.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xzaiw	1.0	warmup	15.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xzamw	1.0	warmup	16.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xis	1.0	warmup	17.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xpe	1.0	warmup	18.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xzaqc	1.0	warmup	19.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xrj	1.0	warmup	20.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xzarz	1.0	warmup	21.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xwt	1.0	warmup	22.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xty	1.0	warmup	23.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xwi	1.0	warmup	24.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xsi	1.0	warmup	25.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xbe	1.0	warmup	26.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xzafd	1.0	warmup	27.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xgr	1.0	warmup	28.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xtv	1.0	warmup	29.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xzarr	1.0	warmup	30.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xzatc	1.0	warmup	31.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xzacm	1.0	warmup	32.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xzahl	1.0	warmup	33.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xzatq	1.0	warmup	34.0	-1.0	1200.0	TIMEOUT	INCORRECT
Flu_N3_64_Ont_Def_2	queries/xzanf	1.0	warmup	35.0	-1.0	1200.0	TIMEOUT	INCORRECT
