sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct
Vir_N3_64_Ont_Opt_AWS2	queries/xuc	1	warmup	1	1	0.17665983300000002	SUCCESS	CORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xuc	45	stress	811	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xuc	44	stress	682	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xuc	40	stress	1211	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xuc	43	stress	945	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xuc	42	stress	602	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xhr	1	warmup	2	1	3.432012992	SUCCESS	CORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xhr	45	stress	872	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xhr	44	stress	316	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xhr	40	stress	409	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xhr	43	stress	290	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xhr	42	stress	302	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xzaaf	1	warmup	3	0	0.6855424590000001	SUCCESS	CORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xzaaf	45	stress	1180	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xzaaf	44	stress	551	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xzaaf	40	stress	1084	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xzaaf	43	stress	69	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xzaaf	42	stress	722	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xzaar	1	warmup	4	1	0.760431082	SUCCESS	CORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xzaar	45	stress	290	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xzaar	44	stress	294	-1	-1.0	ERROR	INCORRECT
Vir_N3_64_Ont_Opt_AWS2	queries/xzaar	40	stress	12	-1	-1.0	ERROR	INCORRECT
