run2000_time	tot_cost_per_hour	load_time	load_cost	run2000_cost
112875.6481584459	0.33299999999999996	181362.0	16.775985	10.440997454656245
243774.4743454594	1.3330000000000002	58912.0	21.813804444444447	90.26427063958262
149855.84709925667	1.083	842400.0	253.422	45.08163400235971
11245.270873648655	0.726	13940.0	2.8112333333333335	2.267796292852479
