run2000_time	tot_cost_per_hour	load_time	load_cost	run2000_cost
13483.527878968407	0.665	68350.0	12.625763888888889	2.490707233198331
207275.3481232526	2.665	40100.0	29.68513888888889	153.4413340967967
119128.56810683687	2.065	691200.0	396.48	68.33347031683837
7334.642389963152	1.46	8411.0	3.4111277777777778	2.974604969262834
