run2000_time	tot_cost_per_hour	load_time	load_cost	run2000_cost
85923.58959923076	2.66	286.0	0.21132222222222222	63.48798564832051
260333.2281922052	0.665	852.0	0.15738333333333335	48.08933242994902
131990.57594358973	1.33	889.0	0.32843611111111115	48.763185001381764
223607.46677902562	2.66	307.0	0.2268388888888889	165.22107267561339
