Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
80211.938285831,26737.312761943,80232.01460706501,50718.214773353,26744.004869021,16906.071591116997,26743.973378935323,26690.65589054,26790.460312283,2525.8712707391346,50.25804682574856,0.13460960755993845,0.21294124898249914
Options Summary,
Query Endpoint,http://193.190.127.237:8890/sparql
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,2
Warmups,1
Runs,5
Random Operation Order,true
Outliers,1
Timeout,1200s
Max Delay between Operations,1000s
Result Limit,Query Specified
Result Counting Limit,Disabled
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,8
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,26144.011470162,26149.795945348,0.002080476,1200.001068347
2,26683.827005875,26690.65589054,0.002201368,1200.006561309
3,26744.449484791,26750.898404242,0.002047376,1200.0018012290002
4,26783.661795164997,26790.460312283,0.0022293639999999997,1200.0014089879999
5,27247.667005877,27253.276818829,0.002171726,1200.0016328749998
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
templated/queries/xaa,Remote SPARQL Query,0.18560145600000003,0.046400364000000006,0.186803715,0.33287263,0.046700927999999996,0.083218157,4.668587574794596E7,0.044871222,0.047977742999999996,1.8565227010849168E-6,0.0013625427336729356,21.412850725364603,12.016608346661654,77086.26261131257,43259.79004798196
templated/queries/xab,Remote SPARQL Query,0.134712729,0.033678182,0.136160831,0.23544016199999998,0.034040207,0.058860039999999995,3.391350213013675E7,0.031795108,0.039238042,1.221772385024425E-5,0.003495386080284158,29.377024646177972,16.989454985079863,105757.2887262407,61162.037946287506
templated/queries/xac,Remote SPARQL Query,0.021260394000000002,0.005315098,0.022239908,0.045556566,0.005559977,0.011389141,4820212.572205278,0.00306413,0.011267129,1.4652365905112665E-5,0.003827840893390511,179.8568591201007,87.80293439162796,647484.6928323625,316090.5638098606
templated/queries/xad,Remote SPARQL Query,0.015635329,0.003908832,0.016371842,0.028472553,0.00409296,0.007118138,4052398.37519785,0.003345765,0.004894934,4.424434090696667E-7,6.651641970744266E-4,244.3219577029827,140.48617770546173,879559.0477307377,505750.2397396622
templated/queries/xae,Remote SPARQL Query,0.024579922,0.00614498,0.025589831,0.04564534,0.0063974570000000005,0.011411335,6249750.526539484,0.005201558,0.008917531000000001,2.8884313974222498E-6,0.0016995385836815384,156.31210963981468,87.63216573696242,562723.5947033329,315475.7966530647
templated/queries/xaf,Remote SPARQL Query,0.482920571,0.120730142,0.4836902,0.8353351699999999,0.12092255,0.208833792,8.937619182057561E7,0.033999443,0.22422958199999998,0.00901288796048229,0.0949362310210506,8.269756137296145,4.788497064689608,29771.122094266124,17238.58943288259
templated/queries/xag,Remote SPARQL Query,2.112353752,0.528088438,2.113324487,31.394089377,0.528331121,7.848522344,5.2739761795508575E8,0.481367268,0.569057646,0.0012965788693689911,0.03600803895478051,1.8927524051720588,0.12741251870990405,6813.908658619412,458.6850673556546
templated/queries/xah,Remote SPARQL Query,0.023756072,0.005939018,0.024458536,0.047029525999999995,0.006114634,0.011757381,5369888.800536349,0.0037178140000000003,0.012067487,1.6016486255288666E-5,0.0040020602513316395,163.54208608397494,85.05295524573032,588751.5099023097,306190.6388846291
templated/queries/xai,Remote SPARQL Query,0.013448454,0.003362113,0.01436504,0.033098543999999994,0.00359126,0.008274635999999998,3586986.412216537,0.003381975,0.003787919,4.0846591164666666E-8,2.021053961789904E-4,278.453801729755,120.8512374441607,1002433.686227118,435064.4547989786
templated/queries/xaj,Remote SPARQL Query,1.727229278,0.431807319,1.728658803,2.780479957,0.43216469999999996,0.695119989,4.306091624657356E8,0.39778085199999996,0.495749902,0.0018891397528363301,0.04346423533016922,2.31393262800039,1.4386005521702814,8330.157460801403,5178.961987813013
templated/queries/xak,Remote SPARQL Query,5.5430894859999995,1.385772371,5.546239842,33.843866033,1.38655996,8.460966508,1.3449471251998365E9,1.043529081,1.817581714,0.15400534708438707,0.3924351501641858,0.7212093445998542,0.11818980716381297,2596.353640559475,425.48330578972667
templated/queries/xal,Remote SPARQL Query,0.013513033,0.0033782580000000003,0.014437373,0.026998541,0.003609343,0.0067496349999999995,3529500.244079646,0.0028165,0.004944496,8.527718679702502E-7,9.234564786551936E-4,277.05873340383556,148.1561595552945,997411.4402538079,533362.1743990601
templated/queries/xam,Remote SPARQL Query,0.046922652,0.011730663,0.047584718000000005,21.948113729,0.011896179,5.487028432,8286181.945631824,0.00342839,0.028534293000000002,1.3585018906679366E-4,0.011655478929104273,84.06060466978515,0.18224800771362215,302618.1768112265,656.0928277690398
templated/queries/xan,Remote SPARQL Query,0.013715775000000001,0.003428943,0.014690587000000001,0.025655841,0.003672646,0.006413960000000001,3662287.40529876,0.003455329,0.004152013,1.0653657026025E-7,3.263994029716507E-4,272.2832530006976,155.90992148376353,980219.7108025113,561275.7173415486
