Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
69775.649110476,23258.549703492,69784.84134040201,42338.320900664,23261.613780134,14112.773633554001,23261.412123405335,23125.923205479,23344.887939059,14046.999116425237,118.52003677195361,0.15476140365955562,0.2550880566411676
Options Summary,
Query Endpoint,http://ec2-54-89-75-190.compute-1.amazonaws.com:80/sparql
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,2
Warmups,1
Runs,5
Random Operation Order,true
Outliers,1
Timeout,1200s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,8
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,22917.032143131,22920.1587315,0.00326677,1200.0004762830001
2,23122.845897731,23125.923205479,0.003214768,1200.001632061
3,23310.915893274003,23314.030195864,0.003431577,1200.000620808
4,23341.887319471003,23344.887939059,0.003207652,1200.000728513
5,23605.986506468,23609.057959497,0.0034304739999999998,1200.000446205
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
templated/queries/xaa,Remote SPARQL Query,0.329536252,0.082384063,0.32985263099999995,0.560067568,0.082463157,0.140016892,8.241663357753865E7,0.078417565,0.086169443,1.0181649635939596E-5,0.003190869730330525,12.126627652637652,7.141995410096661,43655.859549495544,25711.183476347982
templated/queries/xab,Remote SPARQL Query,0.342041592,0.085510398,0.342524091,0.562701204,0.085631022,0.140675301,8.449695685569687E7,0.072728741,0.110492967,2.8596119696947626E-4,0.01691038725072481,11.678010803140946,7.108568404627049,42040.8388913074,25590.84625665738
templated/queries/xac,Remote SPARQL Query,0.023783288,0.005945822,0.024034787000000002,0.044292988,0.006008696,0.011073247,5984867.7452729745,0.005335585,0.0068327330000000006,3.8880196993225E-7,6.235398703629544E-4,166.4254606989603,90.3077480345196,599131.6585162571,325107.89292427053
templated/queries/xad,Remote SPARQL Query,0.024849537,0.0062123840000000005,0.025051925,0.040318741000000005,0.006262981,0.010079685,6165037.365752875,0.004648005,0.007665388,1.5472282910789168E-6,0.001243876316632372,159.66837517150378,99.20944950164613,574806.1506174137,357154.0182059261
templated/queries/xae,Remote SPARQL Query,0.042208618999999996,0.010552154,0.042597158,0.072073853,0.010649289,0.018018463000000002,1.056746656822443E7,0.00857696,0.012052374999999999,2.169147722049667E-6,0.0014728026758699438,93.90298263104702,55.49862937809956,338050.7374717693,199795.06576115842
templated/queries/xaf,Remote SPARQL Query,0.505777888,0.126444472,0.506075245,0.838323039,0.126518811,0.209580759,1.1658498539231269E8,0.086293431,0.222988965,0.004222778378962894,0.06498290836029805,7.903962992507098,4.771430377346806,28454.266773025553,17177.1493584485
templated/queries/xag,Remote SPARQL Query,1.020223803,0.25505595,1.02071147,1.7106795019999999,0.255177867,0.427669875,2.5513085915329686E8,0.250136011,0.263139709,3.228708510620903E-5,0.005682172569203529,3.918835170763458,2.3382521389892146,14107.80661474845,8417.707700361172
templated/queries/xah,Remote SPARQL Query,0.022826828,0.005706707,0.023047572,0.035719048,0.005761893,0.008929762,5741338.391979092,0.0050141,0.0063215269999999995,3.051410233899998E-7,5.523957126824934E-4,173.55407328806697,111.98506746316419,624794.6638370411,403146.24286739103
templated/queries/xai,Remote SPARQL Query,0.024182301,0.006045575,0.024423239,0.039885286,0.006105809,0.009971321,6062351.049479243,0.0050937460000000006,0.007005249,6.921835546375834E-7,8.319756935377279E-4,163.77846080674976,100.28761485063012,589602.4589042992,361035.4134622684
templated/queries/xaj,Remote SPARQL Query,2.221582236,0.555395559,2.222210563,3.51437271,0.55555264,0.878593177,5.522526180959516E8,0.461708825,0.61121762,0.004620407649872424,0.06797358052855847,1.8000094464495748,1.138183207175077,6480.034007218469,4097.459545830277
templated/queries/xak,Remote SPARQL Query,2.370787003,0.59269675,2.371300484,3.5080159380000002,0.592825121,0.8770039839999999,5.891312627519724E8,0.540658833,0.7088937359999999,0.006264992958578956,0.07915170850069476,1.6868380987518916,1.1402456753263737,6072.6171555068095,4104.884431174944
templated/queries/xal,Remote SPARQL Query,0.026341729999999997,0.006585432,0.026606679,0.042353617,0.006651669,0.010588404000000001,6575866.196612927,0.005452132,0.008225009,1.3919327825995838E-6,0.0011798020099150466,150.33820835041553,94.44293965360596,541217.5500614959,339994.58275298146
templated/queries/xam,Remote SPARQL Query,0.021942296,0.005485574,0.022135802000000003,0.034801338,0.00553395,0.008700334,5530264.957308879,0.005236749,0.005779872,5.3922608342999997E-8,2.3221242073368943E-4,180.70275300644204,114.9381161688735,650529.9108231914,413777.21820794465
templated/queries/xan,Remote SPARQL Query,0.022764537,0.005691134,0.02301277,0.037836817,0.005753192000000001,0.009459204,5748586.738569565,0.005508279,0.0060608269999999995,7.09674166643333E-8,2.6639710333322563E-4,173.81655261983258,105.71714068118204,625739.5894313973,380581.70645225537
