Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
304.32117416799997,101.440391389,304.32117416799997,15393.522148941001,101.440391389,5131.174049646999,101.44038708691684,101.416425949,101.48201754600001,0.0013094900753074523,0.03618687711460401,35.48882206294777,0.7015938194978327
Options Summary,
Query Endpoint,http://ec2-52-87-187-104.compute-1.amazonaws.com:8890/sparql
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,2
Warmups,1
Runs,5
Random Operation Order,true
Outliers,1
Timeout,1200s
Max Delay between Operations,1000s
Result Limit,Query Specified
Result Counting Limit,Disabled
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,8
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,101.401887588,101.401887588,0.08150548399999999,0.09472865
2,101.416425949,101.416425949,0.08156974700000001,0.109780796
3,101.51587432299999,101.51587432299999,0.081612557,0.12288998
4,101.422730673,101.422730673,0.08166739099999999,0.109547969
5,101.48201754600001,101.48201754600001,0.081552389,0.10357448
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
templated/queries/xaa,Remote SPARQL Query,0.33172311200000004,0.08293077800000001,0.33172311200000004,0.518011675,0.08293077800000001,0.129502918,8.29307516269003E7,0.082817468,0.082983779,5.829027000666578E-9,7.63480648128463E-5,12.058249351043106,7.721833727329604,43409.69766375518,27798.601418386574
templated/queries/xab,Remote SPARQL Query,0.33083286199999995,0.082708215,0.33083286199999995,0.502561108,0.082708215,0.125640277,8.270816698117374E7,0.082597503,0.08283792200000001,1.0703068265666666E-8,1.0345563428671571E-4,12.090697399284943,7.959231099116408,43526.510637425796,28653.231956819072
templated/queries/xac,Remote SPARQL Query,0.330650992,0.082662748,0.330650992,0.498679579,0.082662748,0.124669894,8.266270036715564E7,0.082531539,0.082744263,1.0496639258000269E-8,1.024531076053834E-4,12.097347646850551,8.021182724355247,43550.451528661986,28876.257807678892
templated/queries/xad,Remote SPARQL Query,0.330969267,0.082742316,0.330969267,2.45954138,0.082742316,0.614885345,8.27422558089731E7,0.082646969,0.082909385,1.3456107420250552E-8,1.1600046301739726E-4,12.08571440035592,1.6263194563532815,43508.571841281315,5854.750042871813
templated/queries/xae,Remote SPARQL Query,0.330438985,0.082609746,0.330438985,0.501306792,0.082609746,0.125326698,8.260971716874096E7,0.082500129,0.082690567,6.40430646625001E-9,8.002691088783828E-5,12.105109244616248,7.979145832119507,43578.39328061849,28724.924995630223
templated/queries/xaf,Remote SPARQL Query,0.332028504,0.083007126,0.332028504,0.5219793989999999,0.083007126,0.130494849,8.300700953921403E7,0.08285706799999999,0.08323261700000001,2.5799810663333373E-8,1.6062319466170932E-4,12.047158457214866,7.663137722777089,43369.77044597352,27587.29580199752
templated/queries/xag,Remote SPARQL Query,0.331372061,0.08284301499999999,0.331372061,0.514510576,0.08284301499999999,0.128627644,8.284295141131979E7,0.082673102,0.08294765200000001,1.4093072938250153E-8,1.1871424909525457E-4,12.07102373084804,7.7743785775940975,43455.685431052945,27987.76287933875
templated/queries/xah,Remote SPARQL Query,0.330325127,0.082581281,0.330325127,0.5862236799999999,0.082581281,0.14655591999999998,8.258123083294436E7,0.082423942,0.08264785100000001,1.1203703196250192E-8,1.058475469543352E-4,12.10928176326061,6.823334055696966,43593.414347738195,24564.00260050908
templated/queries/xai,Remote SPARQL Query,0.331595499,0.08289887400000001,0.331595499,0.500770026,0.08289887400000001,0.12519250599999998,8.289881268503584E7,0.08279391800000001,0.08303043,1.3721956792916667E-8,1.1714075632723509E-4,12.062890021883769,7.987698560806828,43426.40407878157,28755.71481890458
templated/queries/xaj,Remote SPARQL Query,0.331149388,0.082787347,0.331149388,0.582314298,0.082787347,0.14557857400000002,8.278717402408643E7,0.08251744,0.08298055,3.8154418206E-8,1.9533155967738547E-4,12.07914054789073,6.869142707772367,43484.90597240663,24728.91374798052
templated/queries/xak,Remote SPARQL Query,0.331638467,0.082909616,0.331638467,0.515287736,0.082909616,0.128821934,8.290932486356087E7,0.082594455,0.083197402,6.451475983158438E-8,2.539975587118593E-4,12.061327120366833,7.762653214009347,43420.7776333206,27945.55157043365
templated/queries/xal,Remote SPARQL Query,0.330734658,0.08268366399999999,0.330734658,0.498249534,0.08268366399999999,0.124562383,8.268351028008421E7,0.082479179,0.082917835,3.4014750323666665E-8,1.8443088223957146E-4,12.094287451992937,8.028105884904273,43539.43482717457,28901.181185655383
templated/queries/xam,Remote SPARQL Query,0.330089042,0.08252226,0.330089042,0.698567169,0.08252226,0.17464179200000002,8.252220198669726E7,0.082361541,0.0826053,1.2867961774999746E-8,1.134370388144884E-4,12.117942480004789,5.726006292926724,43624.59292801724,20613.622654536204
templated/queries/xan,Remote SPARQL Query,0.33068176899999996,0.082670442,0.33068176899999996,0.499039779,0.082670442,0.124759944,8.267037987048559E7,0.082567253,0.08277781199999999,1.375189240758365E-8,1.1726846297101214E-4,12.096221766904307,8.015393145735942,43546.398360855506,28855.41532464939
templated/queries/xao,Remote SPARQL Query,0.330470012,0.082617503,0.330470012,0.499856515,0.082617503,0.12496412800000001,8.26172370218802E7,0.08240093400000001,0.08283937899999999,5.859878477533407E-8,2.4207185870177902E-4,12.103972689661173,8.002296467030922,43574.30168278023,28808.26728131132
templated/queries/xap,Remote SPARQL Query,0.330612689,0.082653172,0.330612689,0.49916065800000003,0.082653172,0.12479016400000001,8.265302405243936E7,0.082473252,0.08282703999999999,3.266329788291726E-8,1.8072990312318894E-4,12.09874921678747,8.0134520858551,43555.49718043489,28848.42750907836
templated/queries/xaq,Remote SPARQL Query,0.330759667,0.082689916,0.330759667,0.499288793,0.082689916,0.124822198,8.268990208620964E7,0.082632605,0.08276312400000001,3.233945682916856E-9,5.686779126110716E-5,12.093373029910927,8.011395537194435,43536.142907679336,28841.023933899964
templated/queries/xar,Remote SPARQL Query,0.33048342,0.082620855,0.33048342,0.49909357899999995,0.082620855,0.124773394,8.262067862648089E7,0.08244971,0.08288604100000001,3.889023271533292E-8,1.9720606662913012E-4,12.103481620953934,8.014529123091739,43572.53383543416,28852.30484313026
