	sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct	cumul_time	overall_order_id	cumul_results
0	Bla_N1_64_W1000_Def	L5/L5_split19.sparql	1	warmup	1	26082	78.623036362	SUCCESS	CORRECT	78.623036362	0	26082
1	Bla_N1_64_W1000_Def	L3/L3_split6.sparql	1	warmup	2	40	0.04412522	SUCCESS	CORRECT	78.66716158199999	1	26122
2	Bla_N1_64_W1000_Def	S5/S5_split0.sparql	1	warmup	3	0	2.5021908319999997	SUCCESS	CORRECT	81.16935241399999	2	26122
3	Bla_N1_64_W1000_Def	F1/F1_split9.sparql	1	warmup	4	12	1.659041933	SUCCESS	CORRECT	82.82839434699999	3	26134
4	Bla_N1_64_W1000_Def	F4/F4_split8.sparql	1	warmup	5	5731	10.931589975	SUCCESS	CORRECT	93.75998432199998	4	31865
5	Bla_N1_64_W1000_Def	L3/L3_split11.sparql	1	warmup	6	31	0.030367263	SUCCESS	CORRECT	93.79035158499998	5	31896
6	Bla_N1_64_W1000_Def	L3/L3_split1.sparql	1	warmup	7	5	0.030235235	SUCCESS	CORRECT	93.82058681999999	6	31901
7	Bla_N1_64_W1000_Def	F2/F2_split13.sparql	1	warmup	8	232	2.5752065809999998	SUCCESS	CORRECT	96.39579340099999	7	32133
8	Bla_N1_64_W1000_Def	F5/F5_split6.sparql	1	warmup	9	32	0.215710657	SUCCESS	CORRECT	96.611504058	8	32165
9	Bla_N1_64_W1000_Def	F4/F4_split4.sparql	1	warmup	10	58566	8.849985147	SUCCESS	CORRECT	105.46148920499999	9	90731
10	Bla_N1_64_W1000_Def	S6/S6_split1.sparql	1	warmup	11	720	2.814159687	SUCCESS	CORRECT	108.27564889199999	10	91451
11	Bla_N1_64_W1000_Def	L4/L4_split3.sparql	1	warmup	12	5850	11.910197726	SUCCESS	CORRECT	120.185846618	11	97301
12	Bla_N1_64_W1000_Def	C3/C3_split8.sparql	1	warmup	13	-1	300.0	TIMEOUT	INCORRECT	420.185846618	12	97301
13	Bla_N1_64_W1000_Def	F5/F5_split17.sparql	1	warmup	14	63	1.406630953	SUCCESS	CORRECT	421.592477571	13	97364
14	Bla_N1_64_W1000_Def	C1/C1_split8.sparql	1	warmup	15	1424	51.529296768	SUCCESS	CORRECT	473.121774339	14	98788
15	Bla_N1_64_W1000_Def	S6/S6_split11.sparql	1	warmup	16	42	0.444975125	SUCCESS	CORRECT	473.566749464	15	98830
16	Bla_N1_64_W1000_Def	L5/L5_split11.sparql	1	warmup	17	26082	5.2410318160000005	SUCCESS	CORRECT	478.80778128	16	124912
17	Bla_N1_64_W1000_Def	S1/S1_split15.sparql	1	warmup	18	0	0.084901119	SUCCESS	CORRECT	478.89268239899997	17	124912
18	Bla_N1_64_W1000_Def	L3/L3_split7.sparql	1	warmup	19	37	0.051232354	SUCCESS	CORRECT	478.94391475299994	18	124949
19	Bla_N1_64_W1000_Def	S5/S5_split9.sparql	1	warmup	20	0	0.655014737	SUCCESS	CORRECT	479.59892948999993	19	124949
20	Bla_N1_64_W1000_Def	S1/S1_split16.sparql	1	warmup	21	5	0.101812383	SUCCESS	CORRECT	479.7007418729999	20	124954
21	Bla_N1_64_W1000_Def	F2/F2_split5.sparql	1	warmup	22	1116	6.895353991	SUCCESS	CORRECT	486.5960958639999	21	126070
22	Bla_N1_64_W1000_Def	F5/F5_split7.sparql	1	warmup	23	58	0.17766317899999998	SUCCESS	CORRECT	486.77375904299987	22	126128
23	Bla_N1_64_W1000_Def	F2/F2_split16.sparql	1	warmup	24	569	3.2036388550000003	SUCCESS	CORRECT	489.9773978979999	23	126697
24	Bla_N1_64_W1000_Def	C3/C3_split14.sparql	1	warmup	25	42063279	167.02990238200002	SUCCESS	CORRECT	657.0073002799999	24	42189976
25	Bla_N1_64_W1000_Def	S2/S2_split7.sparql	1	warmup	26	2402	2.1930250680000003	SUCCESS	CORRECT	659.2003253479999	25	42192378
26	Bla_N1_64_W1000_Def	C1/C1_split13.sparql	1	warmup	27	1424	24.521107301	SUCCESS	CORRECT	683.7214326489999	26	42193802
27	Bla_N1_64_W1000_Def	S6/S6_split15.sparql	1	warmup	28	80	0.471133704	SUCCESS	CORRECT	684.1925663529998	27	42193882
28	Bla_N1_64_W1000_Def	L2/L2_split6.sparql	1	warmup	29	16363	15.488207082999999	SUCCESS	CORRECT	699.6807734359999	28	42210245
29	Bla_N1_64_W1000_Def	L4/L4_split7.sparql	1	warmup	30	5846	11.087282327	SUCCESS	CORRECT	710.7680557629999	29	42216091
30	Bla_N1_64_W1000_Def	C1/C1_split9.sparql	1	warmup	31	1424	2.810721613	SUCCESS	CORRECT	713.578777376	30	42217515
31	Bla_N1_64_W1000_Def	F1/F1_split7.sparql	1	warmup	32	440	1.351499259	SUCCESS	CORRECT	714.9302766349999	31	42217955
32	Bla_N1_64_W1000_Def	L5/L5_split0.sparql	1	warmup	33	26082	3.319829623	SUCCESS	CORRECT	718.250106258	32	42244037
33	Bla_N1_64_W1000_Def	S7/S7_split14.sparql	1	warmup	34	0	0.031109829	SUCCESS	CORRECT	718.281216087	33	42244037
34	Bla_N1_64_W1000_Def	S6/S6_split7.sparql	1	warmup	35	80	0.044802716	SUCCESS	CORRECT	718.326018803	34	42244117
35	Bla_N1_64_W1000_Def	L3/L3_split13.sparql	1	warmup	36	29	0.038253568	SUCCESS	CORRECT	718.364272371	35	42244146
36	Bla_N1_64_W1000_Def	F2/F2_split9.sparql	1	warmup	37	1141	12.422103294000001	SUCCESS	CORRECT	730.7863756649999	36	42245287
37	Bla_N1_64_W1000_Def	S5/S5_split13.sparql	1	warmup	38	976	2.433545542	SUCCESS	CORRECT	733.219921207	37	42246263
38	Bla_N1_64_W1000_Def	L2/L2_split12.sparql	1	warmup	39	852	1.983419024	SUCCESS	CORRECT	735.203340231	38	42247115
39	Bla_N1_64_W1000_Def	C3/C3_split1.sparql	1	warmup	40	42063279	140.154266076	SUCCESS	CORRECT	875.357606307	39	84310394
40	Bla_N1_64_W1000_Def	F1/F1_split17.sparql	1	warmup	41	488	0.6156755030000001	SUCCESS	CORRECT	875.97328181	40	84310882
41	Bla_N1_64_W1000_Def	L3/L3_split18.sparql	1	warmup	42	51	0.044181186	SUCCESS	CORRECT	876.017462996	41	84310933
42	Bla_N1_64_W1000_Def	F3/F3_split17.sparql	1	warmup	43	50	0.5944160940000001	SUCCESS	CORRECT	876.61187909	42	84310983
43	Bla_N1_64_W1000_Def	F3/F3_split0.sparql	1	warmup	44	40	0.496215769	SUCCESS	CORRECT	877.108094859	43	84311023
44	Bla_N1_64_W1000_Def	S6/S6_split10.sparql	1	warmup	45	1616	2.084091276	SUCCESS	CORRECT	879.1921861349999	44	84312639
45	Bla_N1_64_W1000_Def	F4/F4_split7.sparql	1	warmup	46	2864	7.089882383	SUCCESS	CORRECT	886.282068518	45	84315503
46	Bla_N1_64_W1000_Def	S5/S5_split16.sparql	1	warmup	47	0	0.447794298	SUCCESS	CORRECT	886.7298628159999	46	84315503
47	Bla_N1_64_W1000_Def	S3/S3_split7.sparql	1	warmup	48	0	4.377645944	SUCCESS	CORRECT	891.10750876	47	84315503
48	Bla_N1_64_W1000_Def	S5/S5_split6.sparql	1	warmup	49	0	0.437510965	SUCCESS	CORRECT	891.545019725	48	84315503
49	Bla_N1_64_W1000_Def	L1/L1_split17.sparql	1	warmup	50	0	0.034711995	SUCCESS	CORRECT	891.5797317199999	49	84315503
50	Bla_N1_64_W1000_Def	C1/C1_split2.sparql	1	warmup	51	1424	2.725398162	SUCCESS	CORRECT	894.305129882	50	84316927
51	Bla_N1_64_W1000_Def	C1/C1_split10.sparql	1	warmup	52	1424	2.494550235	SUCCESS	CORRECT	896.799680117	51	84318351
52	Bla_N1_64_W1000_Def	F4/F4_split5.sparql	1	warmup	53	2469	5.7821654150000015	SUCCESS	CORRECT	902.581845532	52	84320820
53	Bla_N1_64_W1000_Def	L1/L1_split15.sparql	1	warmup	54	7	0.048053851	SUCCESS	CORRECT	902.629899383	53	84320827
54	Bla_N1_64_W1000_Def	S1/S1_split3.sparql	1	warmup	55	9	0.12144959400000001	SUCCESS	CORRECT	902.7513489769999	54	84320836
55	Bla_N1_64_W1000_Def	S4/S4_split18.sparql	1	warmup	56	114	2.586856636	SUCCESS	CORRECT	905.3382056129999	55	84320950
56	Bla_N1_64_W1000_Def	L1/L1_split11.sparql	1	warmup	57	4	0.03725635	SUCCESS	CORRECT	905.3754619629999	56	84320954
57	Bla_N1_64_W1000_Def	L5/L5_split9.sparql	1	warmup	58	3232	7.23658493	SUCCESS	CORRECT	912.612046893	57	84324186
58	Bla_N1_64_W1000_Def	L2/L2_split7.sparql	1	warmup	59	1121	2.321424194	SUCCESS	CORRECT	914.9334710869999	58	84325307
59	Bla_N1_64_W1000_Def	F4/F4_split6.sparql	1	warmup	60	58738	5.5418472439999995	SUCCESS	CORRECT	920.4753183309999	59	84384045
60	Bla_N1_64_W1000_Def	S7/S7_split10.sparql	1	warmup	61	0	0.030794891	SUCCESS	CORRECT	920.506113222	60	84384045
61	Bla_N1_64_W1000_Def	F4/F4_split19.sparql	1	warmup	62	2397	4.535122244999998	SUCCESS	CORRECT	925.041235467	61	84386442
62	Bla_N1_64_W1000_Def	S2/S2_split9.sparql	1	warmup	63	3380	2.1893399970000003	SUCCESS	CORRECT	927.230575464	62	84389822
63	Bla_N1_64_W1000_Def	C1/C1_split6.sparql	1	warmup	64	1424	2.832104043	SUCCESS	CORRECT	930.062679507	63	84391246
64	Bla_N1_64_W1000_Def	C3/C3_split3.sparql	1	warmup	65	42063279	141.00528117500005	SUCCESS	CORRECT	1071.067960682	64	126454525
65	Bla_N1_64_W1000_Def	S1/S1_split11.sparql	1	warmup	66	4	0.137058762	SUCCESS	CORRECT	1071.2050194439998	65	126454529
66	Bla_N1_64_W1000_Def	L2/L2_split8.sparql	1	warmup	67	8008	17.286165823	SUCCESS	CORRECT	1088.4911852669998	66	126462537
67	Bla_N1_64_W1000_Def	C2/C2_split4.sparql	1	warmup	68	342	137.947320902	SUCCESS	CORRECT	1226.4385061689998	67	126462879
68	Bla_N1_64_W1000_Def	F1/F1_split15.sparql	1	warmup	69	3	0.31701297	SUCCESS	CORRECT	1226.7555191389997	68	126462882
69	Bla_N1_64_W1000_Def	F5/F5_split3.sparql	1	warmup	70	49	0.100431884	SUCCESS	CORRECT	1226.8559510229998	69	126462931
70	Bla_N1_64_W1000_Def	S1/S1_split17.sparql	1	warmup	71	0	0.035302435	SUCCESS	CORRECT	1226.8912534579997	70	126462931
71	Bla_N1_64_W1000_Def	S5/S5_split12.sparql	1	warmup	72	0	0.46660794299999997	SUCCESS	CORRECT	1227.3578614009998	71	126462931
72	Bla_N1_64_W1000_Def	L3/L3_split10.sparql	1	warmup	73	12	0.027518946	SUCCESS	CORRECT	1227.385380347	72	126462943
73	Bla_N1_64_W1000_Def	S7/S7_split3.sparql	1	warmup	74	0	0.030526607	SUCCESS	CORRECT	1227.4159069539999	73	126462943
74	Bla_N1_64_W1000_Def	S2/S2_split12.sparql	1	warmup	75	3380	0.549432982	SUCCESS	CORRECT	1227.965339936	74	126466323
