	sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct	cumul_time	overall_order_id	cumul_results
0	LDF_N3_64_W100_Def	C2/C2_split7.sparql	1	warmup	1	-1	300.0	TIMEOUT	INCORRECT	300.0	0	0
1	LDF_N3_64_W100_Def	S4/S4_split19.sparql	1	warmup	2	10	60.74550148	SUCCESS	CORRECT	360.74550148000003	1	10
2	LDF_N3_64_W100_Def	F2/F2_split0.sparql	1	warmup	3	34	20.225038009000002	SUCCESS	CORRECT	380.97053948900003	2	44
3	LDF_N3_64_W100_Def	S2/S2_split0.sparql	1	warmup	4	249	56.05558209	SUCCESS	CORRECT	437.026121579	3	293
4	LDF_N3_64_W100_Def	F1/F1_split8.sparql	1	warmup	5	0	30.360113886	SUCCESS	CORRECT	467.386235465	4	293
5	LDF_N3_64_W100_Def	C3/C3_split15.sparql	1	warmup	6	-1	300.0	TIMEOUT	INCORRECT	767.386235465	5	293
6	LDF_N3_64_W100_Def	C1/C1_split10.sparql	1	warmup	7	-1	300.0	TIMEOUT	INCORRECT	1067.386235465	6	293
7	LDF_N3_64_W100_Def	F2/F2_split3.sparql	1	warmup	8	7	6.669666592	SUCCESS	CORRECT	1074.0559020570001	7	300
8	LDF_N3_64_W100_Def	S2/S2_split7.sparql	1	warmup	9	113	20.220355187000003	SUCCESS	CORRECT	1094.2762572440001	8	413
9	LDF_N3_64_W100_Def	F5/F5_split14.sparql	1	warmup	10	41	2.039308732	SUCCESS	CORRECT	1096.3155659760002	9	454
10	LDF_N3_64_W100_Def	L1/L1_split4.sparql	1	warmup	11	1	0.7062599390000001	SUCCESS	CORRECT	1097.0218259150001	10	455
11	LDF_N3_64_W100_Def	S7/S7_split11.sparql	1	warmup	12	0	0.35199481200000005	SUCCESS	CORRECT	1097.373820727	11	455
12	LDF_N3_64_W100_Def	L4/L4_split9.sparql	1	warmup	13	569	55.64513912899999	SUCCESS	CORRECT	1153.018959856	12	1024
13	LDF_N3_64_W100_Def	S2/S2_split9.sparql	1	warmup	14	109	17.86183591	SUCCESS	CORRECT	1170.8807957660001	13	1133
14	LDF_N3_64_W100_Def	S7/S7_split15.sparql	1	warmup	15	0	0.354920069	SUCCESS	CORRECT	1171.235715835	14	1133
15	LDF_N3_64_W100_Def	C1/C1_split11.sparql	1	warmup	16	-1	300.0	TIMEOUT	INCORRECT	1471.235715835	15	1133
16	LDF_N3_64_W100_Def	F1/F1_split17.sparql	1	warmup	17	20	16.129952288000002	SUCCESS	CORRECT	1487.365668123	16	1153
17	LDF_N3_64_W100_Def	C3/C3_split4.sparql	1	warmup	18	-1	300.0	TIMEOUT	INCORRECT	1787.365668123	17	1153
18	LDF_N3_64_W100_Def	S3/S3_split2.sparql	1	warmup	19	0	113.527539046	SUCCESS	CORRECT	1900.8932071689999	18	1153
19	LDF_N3_64_W100_Def	L3/L3_split13.sparql	1	warmup	20	31	0.5825362300000001	SUCCESS	CORRECT	1901.4757433989998	19	1184
20	LDF_N3_64_W100_Def	S1/S1_split1.sparql	1	warmup	21	0	1.446318548	SUCCESS	CORRECT	1902.9220619469997	20	1184
