	sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct	cumul_time	overall_order_id	cumul_results
0	Flu_N1_64_Ont_Def_3	queries/xnh	1	warmup	1	0	0.009217805	SUCCESS	CORRECT	0.009217805	0	0
1	Flu_N1_64_Ont_Def_3	queries/xev	1	warmup	2	1	0.018755031	SUCCESS	CORRECT	0.027972836	1	1
2	Flu_N1_64_Ont_Def_3	queries/xci	1	warmup	3	0	0.010071877	SUCCESS	CORRECT	0.038044713	2	1
3	Flu_N1_64_Ont_Def_3	queries/xnc	1	warmup	4	1	0.262786895	SUCCESS	CORRECT	0.30083160800000003	3	2
4	Flu_N1_64_Ont_Def_3	queries/xzabw	1	warmup	5	0	0.009283835	SUCCESS	CORRECT	0.31011544300000005	4	2
5	Flu_N1_64_Ont_Def_3	queries/xww	1	warmup	6	5	0.011215217	SUCCESS	CORRECT	0.32133066000000005	5	7
6	Flu_N1_64_Ont_Def_3	queries/xcj	1	warmup	7	1	0.08760591599999999	SUCCESS	CORRECT	0.40893657600000005	6	8
7	Flu_N1_64_Ont_Def_3	queries/xok	1	warmup	8	1	0.007404496	SUCCESS	CORRECT	0.41634107200000003	7	9
8	Flu_N1_64_Ont_Def_3	queries/xzacu	1	warmup	9	1	0.031951153	SUCCESS	CORRECT	0.44829222500000004	8	10
9	Flu_N1_64_Ont_Def_3	queries/xzafv	1	warmup	10	1	0.0074147319999999985	SUCCESS	CORRECT	0.455706957	9	11
10	Flu_N1_64_Ont_Def_3	queries/xny	1	warmup	11	1	0.012916548	SUCCESS	CORRECT	0.46862350500000005	10	12
11	Flu_N1_64_Ont_Def_3	queries/xzanv	1	warmup	12	1	1.940301294	SUCCESS	CORRECT	2.4089247990000002	11	13
12	Flu_N1_64_Ont_Def_3	queries/xyo	1	warmup	13	0	0.008860307999999999	SUCCESS	CORRECT	2.4177851070000003	12	13
13	Flu_N1_64_Ont_Def_3	queries/xzasi	1	warmup	14	1	0.416889357	SUCCESS	CORRECT	2.8346744640000003	13	14
14	Flu_N1_64_Ont_Def_3	queries/xfu	1	warmup	15	1	0.008035298	SUCCESS	CORRECT	2.842709762	14	15
15	Flu_N1_64_Ont_Def_3	queries/xzaep	1	warmup	16	1	0.02773228	SUCCESS	CORRECT	2.870442042	15	16
16	Flu_N1_64_Ont_Def_3	queries/xcy	1	warmup	17	1	0.011128488999999998	SUCCESS	CORRECT	2.881570531	16	17
17	Flu_N1_64_Ont_Def_3	queries/xsr	1	warmup	18	1	0.022368611	SUCCESS	CORRECT	2.903939142	17	18
18	Flu_N1_64_Ont_Def_3	queries/xqo	1	warmup	19	3	0.008963157000000001	SUCCESS	CORRECT	2.912902299	18	21
19	Flu_N1_64_Ont_Def_3	queries/xkf	1	warmup	20	1	13.974813693	SUCCESS	CORRECT	16.887715992	19	22
20	Flu_N1_64_Ont_Def_3	queries/xzaab	1	warmup	21	1	0.025403773	SUCCESS	CORRECT	16.913119765	20	23
21	Flu_N1_64_Ont_Def_3	queries/xlm	1	warmup	22	2	0.008311248	SUCCESS	CORRECT	16.921431013	21	25
22	Flu_N1_64_Ont_Def_3	queries/xwv	1	warmup	23	1	0.075827028	SUCCESS	CORRECT	16.997258041	22	26
23	Flu_N1_64_Ont_Def_3	queries/xzaux	1	warmup	24	0	0.024835885	SUCCESS	UNCERTAIN	17.022093926	23	26
24	Flu_N1_64_Ont_Def_3	queries/xzaaz	1	warmup	25	0	0.008971446000000001	SUCCESS	CORRECT	17.031065372	24	26
25	Flu_N1_64_Ont_Def_3	queries/xzary	1	warmup	26	1	0.008358626	SUCCESS	CORRECT	17.039423998	25	27
26	Flu_N1_64_Ont_Def_3	queries/xyv	1	warmup	27	1	0.5881065630000001	SUCCESS	CORRECT	17.627530561	26	28
27	Flu_N1_64_Ont_Def_3	queries/xzavl	1	warmup	28	1	0.026694935	SUCCESS	CORRECT	17.654225496	27	29
28	Flu_N1_64_Ont_Def_3	queries/xzadc	1	warmup	29	2	26.794509188000003	SUCCESS	CORRECT	44.448734684	28	31
29	Flu_N1_64_Ont_Def_3	queries/xzard	1	warmup	30	1	675.467863091	SUCCESS	CORRECT	719.916597775	29	32
30	Flu_N1_64_Ont_Def_3	queries/xpw	1	warmup	31	1	0.044391055	SUCCESS	CORRECT	719.96098883	30	33
31	Flu_N1_64_Ont_Def_3	queries/xbp	1	warmup	32	-1	-1.0	ERROR	INCORRECT	719.96098983	31	33
32	Flu_N1_64_Ont_Def_3	queries/xwu	1	warmup	33	1	0.009592858	SUCCESS	CORRECT	719.970582688	32	34
33	Flu_N1_64_Ont_Def_3	queries/xzakv	1	warmup	34	1	0.008107435000000001	SUCCESS	CORRECT	719.9786901230001	33	35
34	Flu_N1_64_Ont_Def_3	queries/xcg	1	warmup	35	1	0.008328747	SUCCESS	CORRECT	719.98701887	34	36
