	sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct	cumul_time	overall_order_id	cumul_results
0	Fus_N1_64_W1000_Def	C3/C3_split13.sparql	1	warmup	1	-1	300.0	TIMEOUT	INCORRECT	300.0	0	0
1	Fus_N1_64_W1000_Def	C3/C3_split19.sparql	1	warmup	2	-1	300.0	TIMEOUT	INCORRECT	600.0	1	0
2	Fus_N1_64_W1000_Def	S5/S5_split16.sparql	1	warmup	3	0	22.691257146999998	SUCCESS	CORRECT	622.691257147	2	0
3	Fus_N1_64_W1000_Def	S6/S6_split12.sparql	1	warmup	4	1449	5.915607999	SUCCESS	CORRECT	628.606865146	3	1449
4	Fus_N1_64_W1000_Def	C2/C2_split2.sparql	1	warmup	5	-1	300.0	TIMEOUT	INCORRECT	928.606865146	4	1449
5	Fus_N1_64_W1000_Def	F2/F2_split1.sparql	1	warmup	6	793	162.98471082	SUCCESS	CORRECT	1091.591575966	5	2242
6	Fus_N1_64_W1000_Def	S5/S5_split6.sparql	1	warmup	7	0	28.063573199	SUCCESS	CORRECT	1119.655149165	6	2242
7	Fus_N1_64_W1000_Def	F5/F5_split14.sparql	1	warmup	8	-1	300.0	TIMEOUT	INCORRECT	1419.655149165	7	2242
8	Fus_N1_64_W1000_Def	L3/L3_split7.sparql	1	warmup	9	-1	300.0	TIMEOUT	INCORRECT	1719.655149165	8	2242
9	Fus_N1_64_W1000_Def	F1/F1_split8.sparql	1	warmup	10	-1	300.0	TIMEOUT	INCORRECT	2019.655149165	9	2242
10	Fus_N1_64_W1000_Def	L2/L2_split4.sparql	1	warmup	11	924	35.054814745	SUCCESS	CORRECT	2054.70996391	10	3166
11	Fus_N1_64_W1000_Def	F5/F5_split15.sparql	1	warmup	12	-1	300.0	TIMEOUT	INCORRECT	2354.70996391	11	3166
12	Fus_N1_64_W1000_Def	F2/F2_split4.sparql	1	warmup	13	793	198.62367341	SUCCESS	CORRECT	2553.33363732	12	3959
13	Fus_N1_64_W1000_Def	C1/C1_split9.sparql	1	warmup	14	1424	42.962842857000005	SUCCESS	CORRECT	2596.296480177	13	5383
14	Fus_N1_64_W1000_Def	C3/C3_split1.sparql	1	warmup	15	-1	300.0	TIMEOUT	INCORRECT	2896.296480177	14	5383
15	Fus_N1_64_W1000_Def	F2/F2_split14.sparql	1	warmup	16	607	181.257620275	SUCCESS	CORRECT	3077.554100452	15	5990
16	Fus_N1_64_W1000_Def	S3/S3_split18.sparql	1	warmup	17	0	15.029920223	SUCCESS	CORRECT	3092.584020675	16	5990
17	Fus_N1_64_W1000_Def	S7/S7_split6.sparql	1	warmup	18	-1	300.0	TIMEOUT	INCORRECT	3392.584020675	17	5990
18	Fus_N1_64_W1000_Def	C2/C2_split5.sparql	1	warmup	19	-1	300.0	TIMEOUT	INCORRECT	3692.584020675	18	5990
19	Fus_N1_64_W1000_Def	C2/C2_split18.sparql	1	warmup	20	-1	300.0	TIMEOUT	INCORRECT	3992.584020675	19	5990
20	Fus_N1_64_W1000_Def	S5/S5_split2.sparql	1	warmup	21	3444	21.35123549	SUCCESS	CORRECT	4013.935256165	20	9434
21	Fus_N1_64_W1000_Def	S2/S2_split17.sparql	1	warmup	22	-1	300.0	TIMEOUT	INCORRECT	4313.935256164999	21	9434
22	Fus_N1_64_W1000_Def	S3/S3_split2.sparql	1	warmup	23	0	14.910750148	SUCCESS	CORRECT	4328.846006313	22	9434
23	Fus_N1_64_W1000_Def	S2/S2_split0.sparql	1	warmup	24	-1	300.0	TIMEOUT	INCORRECT	4628.846006313	23	9434
24	Fus_N1_64_W1000_Def	S6/S6_split18.sparql	1	warmup	25	720	6.687328785	SUCCESS	CORRECT	4635.533335098	24	10154
25	Fus_N1_64_W1000_Def	F2/F2_split16.sparql	1	warmup	26	569	175.839741667	SUCCESS	CORRECT	4811.3730767649995	25	10723
26	Fus_N1_64_W1000_Def	C2/C2_split3.sparql	1	warmup	27	-1	300.0	TIMEOUT	INCORRECT	5111.3730767649995	26	10723
27	Fus_N1_64_W1000_Def	S7/S7_split17.sparql	1	warmup	28	-1	300.0	TIMEOUT	INCORRECT	5411.3730767649995	27	10723
28	Fus_N1_64_W1000_Def	S6/S6_split19.sparql	1	warmup	29	36	6.997559002999999	SUCCESS	CORRECT	5418.370635767999	28	10759
29	Fus_N1_64_W1000_Def	L3/L3_split3.sparql	1	warmup	30	-1	300.0	TIMEOUT	INCORRECT	5718.370635767999	29	10759
30	Fus_N1_64_W1000_Def	S4/S4_split13.sparql	1	warmup	31	64	41.319643551	SUCCESS	CORRECT	5759.690279318999	30	10823
31	Fus_N1_64_W1000_Def	F2/F2_split5.sparql	1	warmup	32	1116	179.514856098	SUCCESS	CORRECT	5939.205135416999	31	11939
32	Fus_N1_64_W1000_Def	C1/C1_split17.sparql	1	warmup	33	1424	44.693276319	SUCCESS	CORRECT	5983.898411735999	32	13363
33	Fus_N1_64_W1000_Def	F3/F3_split4.sparql	1	warmup	34	-1	300.0	TIMEOUT	INCORRECT	6283.898411735999	33	13363
34	Fus_N1_64_W1000_Def	S3/S3_split12.sparql	1	warmup	35	0	15.74043978	SUCCESS	CORRECT	6299.638851515999	34	13363
35	Fus_N1_64_W1000_Def	S5/S5_split5.sparql	1	warmup	36	0	22.228355187	SUCCESS	CORRECT	6321.867206702998	35	13363
36	Fus_N1_64_W1000_Def	L3/L3_split14.sparql	1	warmup	37	-1	300.0	TIMEOUT	INCORRECT	6621.867206702998	36	13363
37	Fus_N1_64_W1000_Def	L1/L1_split6.sparql	1	warmup	38	-1	300.0	TIMEOUT	INCORRECT	6921.867206702998	37	13363
38	Fus_N1_64_W1000_Def	F2/F2_split7.sparql	1	warmup	39	1141	211.06326838200002	SUCCESS	CORRECT	7132.930475084999	38	14504
39	Fus_N1_64_W1000_Def	L1/L1_split2.sparql	1	warmup	40	-1	300.0	TIMEOUT	INCORRECT	7432.930475084999	39	14504
40	Fus_N1_64_W1000_Def	F1/F1_split15.sparql	1	warmup	41	-1	300.0	TIMEOUT	INCORRECT	7732.930475084999	40	14504
41	Fus_N1_64_W1000_Def	L1/L1_split7.sparql	1	warmup	42	-1	300.0	TIMEOUT	INCORRECT	8032.930475084999	41	14504
42	Fus_N1_64_W1000_Def	L2/L2_split2.sparql	1	warmup	43	8008	36.162055688	SUCCESS	CORRECT	8069.0925307729985	42	22512
43	Fus_N1_64_W1000_Def	L5/L5_split1.sparql	1	warmup	44	5147	78.241980025	SUCCESS	CORRECT	8147.3345107979985	43	27659
44	Fus_N1_64_W1000_Def	S4/S4_split2.sparql	1	warmup	45	7	7.838408889	SUCCESS	CORRECT	8155.172919686998	44	27666
