	sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct	cumul_time	overall_order_id	cumul_results
0	LDF_N1_64_W1000_Def	L4/L4_split7.sparql	1	warmup	1	-1	300.0	TIMEOUT	INCORRECT	300.0	0	0
1	LDF_N1_64_W1000_Def	C1/C1_split9.sparql	1	warmup	2	-1	300.0	TIMEOUT	INCORRECT	600.0	1	0
2	LDF_N1_64_W1000_Def	C1/C1_split4.sparql	1	warmup	3	-1	300.0	TIMEOUT	INCORRECT	900.0	2	0
3	LDF_N1_64_W1000_Def	S1/S1_split12.sparql	1	warmup	4	9	1.7545401919999999	SUCCESS	CORRECT	901.754540192	3	9
4	LDF_N1_64_W1000_Def	F5/F5_split2.sparql	1	warmup	5	45	2.039438676	SUCCESS	CORRECT	903.7939788680001	4	54
5	LDF_N1_64_W1000_Def	L5/L5_split3.sparql	1	warmup	6	-1	300.0	TIMEOUT	INCORRECT	1203.793978868	5	54
6	LDF_N1_64_W1000_Def	L1/L1_split3.sparql	1	warmup	7	1	0.577361511	SUCCESS	CORRECT	1204.371340379	6	55
7	LDF_N1_64_W1000_Def	S5/S5_split2.sparql	1	warmup	8	-1	300.0	TIMEOUT	INCORRECT	1504.371340379	7	55
8	LDF_N1_64_W1000_Def	F3/F3_split19.sparql	1	warmup	9	-1	300.0	TIMEOUT	INCORRECT	1804.371340379	8	55
9	LDF_N1_64_W1000_Def	C2/C2_split7.sparql	1	warmup	10	-1	300.0	TIMEOUT	INCORRECT	2104.371340379	9	55
10	LDF_N1_64_W1000_Def	F5/F5_split4.sparql	1	warmup	11	32	1.560847384	SUCCESS	CORRECT	2105.932187763	10	87
11	LDF_N1_64_W1000_Def	C3/C3_split17.sparql	1	warmup	12	-1	300.0	TIMEOUT	INCORRECT	2405.932187763	11	87
12	LDF_N1_64_W1000_Def	C3/C3_split7.sparql	1	warmup	13	-1	300.0	TIMEOUT	INCORRECT	2705.932187763	12	87
13	LDF_N1_64_W1000_Def	F3/F3_split2.sparql	1	warmup	14	-1	300.0	TIMEOUT	INCORRECT	3005.932187763	13	87
14	LDF_N1_64_W1000_Def	S6/S6_split18.sparql	1	warmup	15	-1	300.0	TIMEOUT	INCORRECT	3305.932187763	14	87
15	LDF_N1_64_W1000_Def	S5/S5_split9.sparql	1	warmup	16	-1	300.0	TIMEOUT	INCORRECT	3605.932187763	15	87
16	LDF_N1_64_W1000_Def	S6/S6_split5.sparql	1	warmup	17	49	31.950516541	SUCCESS	CORRECT	3637.882704304	16	136
17	LDF_N1_64_W1000_Def	S3/S3_split5.sparql	1	warmup	18	-1	300.0	TIMEOUT	INCORRECT	3937.882704304	17	136
