	sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct	cumul_time	overall_order_id	cumul_results
0	Gra_N1_64_W1000_Def	C1/C1_split6.sparql	1	warmup	1	1424	32.563320913000005	SUCCESS	CORRECT	32.563320913000005	0	1424
1	Gra_N1_64_W1000_Def	C2/C2_split0.sparql	1	warmup	2	342	78.05782225300001	SUCCESS	CORRECT	110.62114316600002	1	1766
2	Gra_N1_64_W1000_Def	L2/L2_split15.sparql	1	warmup	3	16363	1.11520401	SUCCESS	CORRECT	111.73634717600002	2	18129
3	Gra_N1_64_W1000_Def	C2/C2_split10.sparql	1	warmup	4	342	78.523122648	SUCCESS	CORRECT	190.259469824	3	18471
4	Gra_N1_64_W1000_Def	F2/F2_split9.sparql	1	warmup	5	1141	0.384518667	SUCCESS	CORRECT	190.64398849100002	4	19612
5	Gra_N1_64_W1000_Def	F5/F5_split18.sparql	1	warmup	6	46	0.01374283	SUCCESS	CORRECT	190.65773132100003	5	19658
6	Gra_N1_64_W1000_Def	F4/F4_split14.sparql	1	warmup	7	2321	0.295733216	SUCCESS	CORRECT	190.95346453700003	6	21979
7	Gra_N1_64_W1000_Def	F5/F5_split12.sparql	1	warmup	8	28	0.010777176000000001	SUCCESS	CORRECT	190.96424171300004	7	22007
8	Gra_N1_64_W1000_Def	S1/S1_split0.sparql	1	warmup	9	5	0.008958632	SUCCESS	CORRECT	190.97320034500004	8	22012
9	Gra_N1_64_W1000_Def	L4/L4_split4.sparql	1	warmup	10	5952	0.222301734	SUCCESS	CORRECT	191.19550207900005	9	27964
10	Gra_N1_64_W1000_Def	S7/S7_split14.sparql	1	warmup	11	0	0.005333600000000001	SUCCESS	CORRECT	191.20083567900005	10	27964
11	Gra_N1_64_W1000_Def	S5/S5_split3.sparql	1	warmup	12	0	0.272090269	SUCCESS	CORRECT	191.47292594800004	11	27964
12	Gra_N1_64_W1000_Def	F3/F3_split9.sparql	1	warmup	13	13668	1.990414664	SUCCESS	CORRECT	193.46334061200005	12	41632
13	Gra_N1_64_W1000_Def	S1/S1_split18.sparql	1	warmup	14	0	0.008194632	SUCCESS	CORRECT	193.47153524400005	13	41632
14	Gra_N1_64_W1000_Def	L1/L1_split1.sparql	1	warmup	15	4	0.007270108000000002	SUCCESS	CORRECT	193.47880535200005	14	41636
15	Gra_N1_64_W1000_Def	F3/F3_split11.sparql	1	warmup	16	3506	0.897439903	SUCCESS	CORRECT	194.37624525500004	15	45142
16	Gra_N1_64_W1000_Def	S3/S3_split4.sparql	1	warmup	17	0	0.258690899	SUCCESS	CORRECT	194.63493615400003	16	45142
17	Gra_N1_64_W1000_Def	C3/C3_split0.sparql	1	warmup	18	-1	300.0	TIMEOUT	INCORRECT	494.634936154	17	45142
18	Gra_N1_64_W1000_Def	L4/L4_split6.sparql	1	warmup	19	5788	0.24558336100000006	SUCCESS	CORRECT	494.880519515	18	50930
19	Gra_N1_64_W1000_Def	S6/S6_split14.sparql	1	warmup	20	1326	0.189885298	SUCCESS	CORRECT	495.070404813	19	52256
20	Gra_N1_64_W1000_Def	S1/S1_split17.sparql	1	warmup	21	0	0.009519503	SUCCESS	CORRECT	495.07992431599996	20	52256
21	Gra_N1_64_W1000_Def	C3/C3_split6.sparql	1	warmup	22	-1	300.0	TIMEOUT	INCORRECT	795.079924316	21	52256
22	Gra_N1_64_W1000_Def	S5/S5_split10.sparql	1	warmup	23	0	72.79369803899999	SUCCESS	CORRECT	867.873622355	22	52256
23	Gra_N1_64_W1000_Def	C3/C3_split7.sparql	1	warmup	24	-1	300.0	TIMEOUT	INCORRECT	1167.873622355	23	52256
24	Gra_N1_64_W1000_Def	F2/F2_split3.sparql	1	warmup	25	24	21.354190784	SUCCESS	CORRECT	1189.2278131389999	24	52280
25	Gra_N1_64_W1000_Def	L4/L4_split3.sparql	1	warmup	26	5850	0.240485367	SUCCESS	CORRECT	1189.4682985059999	25	58130
26	Gra_N1_64_W1000_Def	L5/L5_split2.sparql	1	warmup	27	13001	0.771641347	SUCCESS	CORRECT	1190.239939853	26	71131
27	Gra_N1_64_W1000_Def	C1/C1_split15.sparql	1	warmup	28	1424	40.677085279	SUCCESS	CORRECT	1230.917025132	27	72555
28	Gra_N1_64_W1000_Def	L1/L1_split5.sparql	1	warmup	29	4	0.008904292999999999	SUCCESS	CORRECT	1230.9259294249998	28	72559
29	Gra_N1_64_W1000_Def	C2/C2_split19.sparql	1	warmup	30	342	83.55532443599998	SUCCESS	CORRECT	1314.481253861	29	72901
30	Gra_N1_64_W1000_Def	S3/S3_split0.sparql	1	warmup	31	0	0.28317715	SUCCESS	CORRECT	1314.764431011	30	72901
31	Gra_N1_64_W1000_Def	S5/S5_split12.sparql	1	warmup	32	0	0.279326501	SUCCESS	CORRECT	1315.043757512	31	72901
