sim_id	query_name	number_of_results
Fus_N1_64_Ont_Def	queries/xzafm	6
Fus_N1_64_Ont_Def	queries/xzafp	20
Fus_N1_64_Ont_Def	queries/xzafu	1
Fus_N1_64_Ont_Def	queries/xzaga	0
Fus_N1_64_Ont_Def	queries/xzagm	1
Fus_N1_64_Ont_Def	queries/xzagt	1
Fus_N1_64_Ont_Def	queries/xzahk	0
Fus_N1_64_Ont_Def	queries/xzahm	1
Fus_N1_64_Ont_Def	queries/xzaif	1
Fus_N1_64_Ont_Def	queries/xzaij	0
Fus_N1_64_Ont_Def	queries/xzail	1
Fus_N1_64_Ont_Def	queries/xzain	0
Fus_N1_64_Ont_Def	queries/xzaiu	1
Fus_N1_64_Ont_Def	queries/xzaiv	0
Fus_N1_64_Ont_Def	queries/xzaja	1
Fus_N1_64_Ont_Def	queries/xzajc	0
Fus_N1_64_Ont_Def	queries/xzajh	1
Fus_N1_64_Ont_Def	queries/xzaji	1
Fus_N1_64_Ont_Def	queries/xzajl	4
Fus_N1_64_Ont_Def	queries/xzajo	1001
Fus_N1_64_Ont_Def	queries/xzajv	2
Fus_N1_64_Ont_Def	queries/xzajw	0
Fus_N1_64_Ont_Def	queries/xzakk	0
Fus_N1_64_Ont_Def	queries/xzakp	0
Fus_N1_64_Ont_Def	queries/xzakr	1
Fus_N1_64_Ont_Def	queries/xzaks	1
Fus_N1_64_Ont_Def	queries/xzaku	1
Fus_N1_64_Ont_Def	queries/xzakz	1
Fus_N1_64_Ont_Def	queries/xzala	1
Fus_N1_64_Ont_Def	queries/xzale	1
Fus_N1_64_Ont_Def	queries/xzalf	0
Fus_N1_64_Ont_Def	queries/xzalp	0
Fus_N1_64_Ont_Def	queries/xzalt	0
Fus_N1_64_Ont_Def	queries/xzama	0
Fus_N1_64_Ont_Def	queries/xzamd	0
Fus_N1_64_Ont_Def	queries/xzame	1
Fus_N1_64_Ont_Def	queries/xzamg	1
Fus_N1_64_Ont_Def	queries/xzamh	1
