sim_id	query_name	number_of_results
ES_N3_32_W1000_Def	F2/F2_split18.sparql	46
ES_N3_32_W1000_Def	F2/F2_split2.sparql	29
ES_N3_32_W1000_Def	F2/F2_split20.sparql	251
ES_N3_32_W1000_Def	F2/F2_split24.sparql	98
ES_N3_32_W1000_Def	F2/F2_split25.sparql	46
ES_N3_32_W1000_Def	F2/F2_split26.sparql	569
ES_N3_32_W1000_Def	F2/F2_split28.sparql	29
ES_N3_32_W1000_Def	F2/F2_split29.sparql	93
ES_N3_32_W1000_Def	F2/F2_split31.sparql	56
ES_N3_32_W1000_Def	F2/F2_split33.sparql	181
ES_N3_32_W1000_Def	F2/F2_split34.sparql	29
ES_N3_32_W1000_Def	F2/F2_split35.sparql	14
ES_N3_32_W1000_Def	F2/F2_split36.sparql	322
ES_N3_32_W1000_Def	F2/F2_split4.sparql	14
ES_N3_32_W1000_Def	F2/F2_split41.sparql	232
ES_N3_32_W1000_Def	F2/F2_split42.sparql	93
ES_N3_32_W1000_Def	F2/F2_split43.sparql	565
ES_N3_32_W1000_Def	F2/F2_split45.sparql	269
ES_N3_32_W1000_Def	F2/F2_split47.sparql	131
ES_N3_32_W1000_Def	F2/F2_split48.sparql	232
ES_N3_32_W1000_Def	F2/F2_split49.sparql	61
ES_N3_32_W1000_Def	F2/F2_split5.sparql	46
ES_N3_32_W1000_Def	F2/F2_split50.sparql	355
ES_N3_32_W1000_Def	F2/F2_split52.sparql	156
ES_N3_32_W1000_Def	F2/F2_split53.sparql	56
ES_N3_32_W1000_Def	F2/F2_split55.sparql	14
ES_N3_32_W1000_Def	F2/F2_split57.sparql	114
ES_N3_32_W1000_Def	F2/F2_split58.sparql	29
ES_N3_32_W1000_Def	F2/F2_split59.sparql	181
ES_N3_32_W1000_Def	F2/F2_split61.sparql	131
ES_N3_32_W1000_Def	F2/F2_split63.sparql	695
ES_N3_32_W1000_Def	F2/F2_split64.sparql	75
ES_N3_32_W1000_Def	F2/F2_split66.sparql	70
ES_N3_32_W1000_Def	F2/F2_split67.sparql	322
ES_N3_32_W1000_Def	F2/F2_split68.sparql	120
ES_N3_32_W1000_Def	F2/F2_split69.sparql	406
ES_N3_32_W1000_Def	F2/F2_split7.sparql	29
ES_N3_32_W1000_Def	F2/F2_split76.sparql	61
ES_N3_32_W1000_Def	F2/F2_split77.sparql	29
ES_N3_32_W1000_Def	F2/F2_split78.sparql	493
ES_N3_32_W1000_Def	F2/F2_split79.sparql	14
ES_N3_32_W1000_Def	F2/F2_split8.sparql	29
ES_N3_32_W1000_Def	F2/F2_split80.sparql	32
ES_N3_32_W1000_Def	F2/F2_split81.sparql	372
ES_N3_32_W1000_Def	F2/F2_split82.sparql	104
