sim_id	query_name	number_of_results
Flu_N1_64_Ont_Def_3	queries/xes	1001
Flu_N1_64_Ont_Def_3	queries/xet	0
Flu_N1_64_Ont_Def_3	queries/xeu	1
Flu_N1_64_Ont_Def_3	queries/xev	1
Flu_N1_64_Ont_Def_3	queries/xew	1
Flu_N1_64_Ont_Def_3	queries/xex	1
Flu_N1_64_Ont_Def_3	queries/xey	1
Flu_N1_64_Ont_Def_3	queries/xez	2
Flu_N1_64_Ont_Def_3	queries/xfa	4
Flu_N1_64_Ont_Def_3	queries/xfb	1
Flu_N1_64_Ont_Def_3	queries/xfc	1
Flu_N1_64_Ont_Def_3	queries/xfd	1
Flu_N1_64_Ont_Def_3	queries/xfe	1
Flu_N1_64_Ont_Def_3	queries/xff	1
Flu_N1_64_Ont_Def_3	queries/xfg	1
Flu_N1_64_Ont_Def_3	queries/xfh	1
Flu_N1_64_Ont_Def_3	queries/xfi	1
Flu_N1_64_Ont_Def_3	queries/xfj	1
Flu_N1_64_Ont_Def_3	queries/xfk	1
Flu_N1_64_Ont_Def_3	queries/xfl	1
Flu_N1_64_Ont_Def_3	queries/xfm	1
Flu_N1_64_Ont_Def_3	queries/xfn	1
Flu_N1_64_Ont_Def_3	queries/xfo	1
Flu_N1_64_Ont_Def_3	queries/xfp	3
Flu_N1_64_Ont_Def_3	queries/xfq	1
Flu_N1_64_Ont_Def_3	queries/xfr	1
Flu_N1_64_Ont_Def_3	queries/xfs	1
Flu_N1_64_Ont_Def_3	queries/xft	1
Flu_N1_64_Ont_Def_3	queries/xfu	1
Flu_N1_64_Ont_Def_3	queries/xfv	1
Flu_N1_64_Ont_Def_3	queries/xfw	1
Flu_N1_64_Ont_Def_3	queries/xfx	1
Flu_N1_64_Ont_Def_3	queries/xfy	1
Flu_N1_64_Ont_Def_3	queries/xfz	1
Flu_N1_64_Ont_Def_3	queries/xga	0
Flu_N1_64_Ont_Def_3	queries/xgb	0
Flu_N1_64_Ont_Def_3	queries/xgc	1
Flu_N1_64_Ont_Def_3	queries/xgd	0
Flu_N1_64_Ont_Def_3	queries/xge	692
