sim_id	query_name	number_of_results
LDF_N3_64_W100_Def	L4/L4_split11.sparql	578
LDF_N3_64_W100_Def	L4/L4_split12.sparql	557
LDF_N3_64_W100_Def	L4/L4_split13.sparql	593
LDF_N3_64_W100_Def	L4/L4_split14.sparql	647
LDF_N3_64_W100_Def	L4/L4_split15.sparql	604
LDF_N3_64_W100_Def	L4/L4_split16.sparql	565
LDF_N3_64_W100_Def	L4/L4_split17.sparql	593
LDF_N3_64_W100_Def	L4/L4_split18.sparql	628
LDF_N3_64_W100_Def	L4/L4_split19.sparql	569
LDF_N3_64_W100_Def	L4/L4_split2.sparql	560
LDF_N3_64_W100_Def	L4/L4_split3.sparql	643
LDF_N3_64_W100_Def	L4/L4_split4.sparql	541
LDF_N3_64_W100_Def	L4/L4_split5.sparql	616
LDF_N3_64_W100_Def	L4/L4_split6.sparql	628
LDF_N3_64_W100_Def	L4/L4_split7.sparql	571
LDF_N3_64_W100_Def	L4/L4_split8.sparql	618
LDF_N3_64_W100_Def	L4/L4_split9.sparql	569
LDF_N3_64_W100_Def	L5/L5_split11.sparql	102
LDF_N3_64_W100_Def	L5/L5_split13.sparql	319
LDF_N3_64_W100_Def	L5/L5_split14.sparql	319
LDF_N3_64_W100_Def	L5/L5_split16.sparql	1310
LDF_N3_64_W100_Def	L5/L5_split18.sparql	1310
LDF_N3_64_W100_Def	L5/L5_split2.sparql	102
LDF_N3_64_W100_Def	L5/L5_split3.sparql	843
LDF_N3_64_W100_Def	L5/L5_split6.sparql	1310
LDF_N3_64_W100_Def	L5/L5_split7.sparql	184
LDF_N3_64_W100_Def	S1/S1_split0.sparql	0
LDF_N3_64_W100_Def	S1/S1_split1.sparql	0
LDF_N3_64_W100_Def	S1/S1_split10.sparql	23
LDF_N3_64_W100_Def	S1/S1_split11.sparql	0
LDF_N3_64_W100_Def	S1/S1_split12.sparql	5
LDF_N3_64_W100_Def	S1/S1_split13.sparql	0
LDF_N3_64_W100_Def	S1/S1_split14.sparql	12
LDF_N3_64_W100_Def	S1/S1_split15.sparql	0
LDF_N3_64_W100_Def	S1/S1_split16.sparql	12
LDF_N3_64_W100_Def	S1/S1_split17.sparql	0
LDF_N3_64_W100_Def	S1/S1_split18.sparql	9
LDF_N3_64_W100_Def	S1/S1_split19.sparql	12
LDF_N3_64_W100_Def	S1/S1_split2.sparql	0
LDF_N3_64_W100_Def	S1/S1_split3.sparql	0
LDF_N3_64_W100_Def	S1/S1_split4.sparql	6
LDF_N3_64_W100_Def	S1/S1_split5.sparql	5
LDF_N3_64_W100_Def	S1/S1_split6.sparql	0
LDF_N3_64_W100_Def	S1/S1_split7.sparql	4
LDF_N3_64_W100_Def	S1/S1_split8.sparql	5
LDF_N3_64_W100_Def	S1/S1_split9.sparql	4
LDF_N3_64_W100_Def	S2/S2_split0.sparql	249
LDF_N3_64_W100_Def	S2/S2_split1.sparql	346
LDF_N3_64_W100_Def	S2/S2_split10.sparql	431
LDF_N3_64_W100_Def	S2/S2_split11.sparql	113
LDF_N3_64_W100_Def	S2/S2_split12.sparql	431
LDF_N3_64_W100_Def	S2/S2_split13.sparql	519
LDF_N3_64_W100_Def	S2/S2_split14.sparql	109
LDF_N3_64_W100_Def	S2/S2_split15.sparql	170
LDF_N3_64_W100_Def	S2/S2_split16.sparql	129
LDF_N3_64_W100_Def	S2/S2_split17.sparql	309
LDF_N3_64_W100_Def	S2/S2_split18.sparql	195
LDF_N3_64_W100_Def	S2/S2_split19.sparql	626
LDF_N3_64_W100_Def	S2/S2_split2.sparql	114
LDF_N3_64_W100_Def	S2/S2_split3.sparql	161
LDF_N3_64_W100_Def	S2/S2_split4.sparql	106
LDF_N3_64_W100_Def	S2/S2_split6.sparql	346
LDF_N3_64_W100_Def	S2/S2_split7.sparql	113
LDF_N3_64_W100_Def	S2/S2_split8.sparql	132
LDF_N3_64_W100_Def	S2/S2_split9.sparql	109
LDF_N3_64_W100_Def	S3/S3_split0.sparql	0
LDF_N3_64_W100_Def	S3/S3_split1.sparql	0
LDF_N3_64_W100_Def	S3/S3_split10.sparql	0
LDF_N3_64_W100_Def	S3/S3_split11.sparql	0
LDF_N3_64_W100_Def	S3/S3_split12.sparql	0
LDF_N3_64_W100_Def	S3/S3_split13.sparql	0
LDF_N3_64_W100_Def	S3/S3_split14.sparql	0
LDF_N3_64_W100_Def	S3/S3_split15.sparql	0
LDF_N3_64_W100_Def	S3/S3_split16.sparql	0
LDF_N3_64_W100_Def	S3/S3_split18.sparql	0
LDF_N3_64_W100_Def	S3/S3_split19.sparql	0
LDF_N3_64_W100_Def	S3/S3_split2.sparql	0
LDF_N3_64_W100_Def	S3/S3_split3.sparql	0
LDF_N3_64_W100_Def	S3/S3_split4.sparql	0
