sim_id	query_name	number_of_results
Vir_N3_64_Ont_Opt_AWS2	queries/xad	0
Vir_N3_64_Ont_Opt_AWS2	queries/xah	0
Vir_N3_64_Ont_Opt_AWS2	queries/xam	0
Vir_N3_64_Ont_Opt_AWS2	queries/xat	1
Vir_N3_64_Ont_Opt_AWS2	queries/xaw	1
Vir_N3_64_Ont_Opt_AWS2	queries/xax	1
Vir_N3_64_Ont_Opt_AWS2	queries/xba	0
Vir_N3_64_Ont_Opt_AWS2	queries/xbj	1
Vir_N3_64_Ont_Opt_AWS2	queries/xbl	0
Vir_N3_64_Ont_Opt_AWS2	queries/xbm	1
Vir_N3_64_Ont_Opt_AWS2	queries/xca	1
Vir_N3_64_Ont_Opt_AWS2	queries/xcf	1001
Vir_N3_64_Ont_Opt_AWS2	queries/xcj	1
Vir_N3_64_Ont_Opt_AWS2	queries/xcn	1
Vir_N3_64_Ont_Opt_AWS2	queries/xct	1
Vir_N3_64_Ont_Opt_AWS2	queries/xcw	1
Vir_N3_64_Ont_Opt_AWS2	queries/xdd	1
Vir_N3_64_Ont_Opt_AWS2	queries/xdh	0
Vir_N3_64_Ont_Opt_AWS2	queries/xdq	1
Vir_N3_64_Ont_Opt_AWS2	queries/xdr	1
Vir_N3_64_Ont_Opt_AWS2	queries/xdv	2
Vir_N3_64_Ont_Opt_AWS2	queries/xeh	3
Vir_N3_64_Ont_Opt_AWS2	queries/xem	1
Vir_N3_64_Ont_Opt_AWS2	queries/xeo	1
Vir_N3_64_Ont_Opt_AWS2	queries/xew	1
Vir_N3_64_Ont_Opt_AWS2	queries/xfd	1
Vir_N3_64_Ont_Opt_AWS2	queries/xfe	1
Vir_N3_64_Ont_Opt_AWS2	queries/xfj	1
Vir_N3_64_Ont_Opt_AWS2	queries/xfk	1
Vir_N3_64_Ont_Opt_AWS2	queries/xgb	0
Vir_N3_64_Ont_Opt_AWS2	queries/xgg	2
Vir_N3_64_Ont_Opt_AWS2	queries/xgi	0
Vir_N3_64_Ont_Opt_AWS2	queries/xgm	0
Vir_N3_64_Ont_Opt_AWS2	queries/xgs	1
Vir_N3_64_Ont_Opt_AWS2	queries/xgt	0
Vir_N3_64_Ont_Opt_AWS2	queries/xgx	1
Vir_N3_64_Ont_Opt_AWS2	queries/xgz	1
Vir_N3_64_Ont_Opt_AWS2	queries/xhf	0
Vir_N3_64_Ont_Opt_AWS2	queries/xhg	1
Vir_N3_64_Ont_Opt_AWS2	queries/xhh	4
Vir_N3_64_Ont_Opt_AWS2	queries/xhj	1
Vir_N3_64_Ont_Opt_AWS2	queries/xho	1
Vir_N3_64_Ont_Opt_AWS2	queries/xhr	1
Vir_N3_64_Ont_Opt_AWS2	queries/xhs	1
Vir_N3_64_Ont_Opt_AWS2	queries/xik	0
Vir_N3_64_Ont_Opt_AWS2	queries/xis	2
Vir_N3_64_Ont_Opt_AWS2	queries/xiu	1
Vir_N3_64_Ont_Opt_AWS2	queries/xiw	1
Vir_N3_64_Ont_Opt_AWS2	queries/xjc	1
Vir_N3_64_Ont_Opt_AWS2	queries/xjv	1
Vir_N3_64_Ont_Opt_AWS2	queries/xkd	2
Vir_N3_64_Ont_Opt_AWS2	queries/xkj	1
Vir_N3_64_Ont_Opt_AWS2	queries/xkm	1
Vir_N3_64_Ont_Opt_AWS2	queries/xko	1
Vir_N3_64_Ont_Opt_AWS2	queries/xky	1
Vir_N3_64_Ont_Opt_AWS2	queries/xla	0
Vir_N3_64_Ont_Opt_AWS2	queries/xlb	0
Vir_N3_64_Ont_Opt_AWS2	queries/xlf	0
Vir_N3_64_Ont_Opt_AWS2	queries/xlh	1
Vir_N3_64_Ont_Opt_AWS2	queries/xli	0
Vir_N3_64_Ont_Opt_AWS2	queries/xlo	1
Vir_N3_64_Ont_Opt_AWS2	queries/xlp	2
Vir_N3_64_Ont_Opt_AWS2	queries/xmh	1
Vir_N3_64_Ont_Opt_AWS2	queries/xml	1
Vir_N3_64_Ont_Opt_AWS2	queries/xmn	1
Vir_N3_64_Ont_Opt_AWS2	queries/xmv	1
Vir_N3_64_Ont_Opt_AWS2	queries/xnc	1
Vir_N3_64_Ont_Opt_AWS2	queries/xne	1
Vir_N3_64_Ont_Opt_AWS2	queries/xni	1
Vir_N3_64_Ont_Opt_AWS2	queries/xns	0
