sim_id	query_name	number_of_results
LDF_N1_64_W1000_Def	F2/F2_split0.sparql	75
LDF_N1_64_W1000_Def	F2/F2_split19.sparql	30
LDF_N1_64_W1000_Def	F2/F2_split2.sparql	30
LDF_N1_64_W1000_Def	F2/F2_split3.sparql	24
LDF_N1_64_W1000_Def	F3/F3_split0.sparql	40
LDF_N1_64_W1000_Def	F3/F3_split10.sparql	256
LDF_N1_64_W1000_Def	F3/F3_split17.sparql	50
LDF_N1_64_W1000_Def	F5/F5_split0.sparql	37
LDF_N1_64_W1000_Def	F5/F5_split1.sparql	51
LDF_N1_64_W1000_Def	F5/F5_split10.sparql	43
LDF_N1_64_W1000_Def	F5/F5_split11.sparql	20
LDF_N1_64_W1000_Def	F5/F5_split12.sparql	28
LDF_N1_64_W1000_Def	F5/F5_split13.sparql	32
LDF_N1_64_W1000_Def	F5/F5_split14.sparql	40
LDF_N1_64_W1000_Def	F5/F5_split15.sparql	28
LDF_N1_64_W1000_Def	F5/F5_split16.sparql	40
LDF_N1_64_W1000_Def	F5/F5_split17.sparql	63
LDF_N1_64_W1000_Def	F5/F5_split18.sparql	46
LDF_N1_64_W1000_Def	F5/F5_split19.sparql	43
LDF_N1_64_W1000_Def	F5/F5_split2.sparql	45
LDF_N1_64_W1000_Def	F5/F5_split3.sparql	49
LDF_N1_64_W1000_Def	F5/F5_split4.sparql	32
LDF_N1_64_W1000_Def	F5/F5_split5.sparql	51
LDF_N1_64_W1000_Def	F5/F5_split6.sparql	32
LDF_N1_64_W1000_Def	F5/F5_split7.sparql	58
LDF_N1_64_W1000_Def	F5/F5_split8.sparql	32
LDF_N1_64_W1000_Def	F5/F5_split9.sparql	39
LDF_N1_64_W1000_Def	L1/L1_split0.sparql	7
LDF_N1_64_W1000_Def	L1/L1_split1.sparql	4
LDF_N1_64_W1000_Def	L1/L1_split10.sparql	4
LDF_N1_64_W1000_Def	L1/L1_split11.sparql	4
LDF_N1_64_W1000_Def	L1/L1_split12.sparql	7
LDF_N1_64_W1000_Def	L1/L1_split13.sparql	2
LDF_N1_64_W1000_Def	L1/L1_split14.sparql	4
LDF_N1_64_W1000_Def	L1/L1_split15.sparql	7
LDF_N1_64_W1000_Def	L1/L1_split16.sparql	1
LDF_N1_64_W1000_Def	L1/L1_split17.sparql	0
LDF_N1_64_W1000_Def	L1/L1_split18.sparql	0
LDF_N1_64_W1000_Def	L1/L1_split19.sparql	7
LDF_N1_64_W1000_Def	L1/L1_split2.sparql	7
LDF_N1_64_W1000_Def	L1/L1_split3.sparql	1
LDF_N1_64_W1000_Def	L1/L1_split4.sparql	4
LDF_N1_64_W1000_Def	L1/L1_split5.sparql	4
LDF_N1_64_W1000_Def	L1/L1_split6.sparql	7
LDF_N1_64_W1000_Def	L1/L1_split7.sparql	3
LDF_N1_64_W1000_Def	L1/L1_split8.sparql	2
LDF_N1_64_W1000_Def	L1/L1_split9.sparql	2
LDF_N1_64_W1000_Def	L2/L2_split12.sparql	852
LDF_N1_64_W1000_Def	L3/L3_split0.sparql	43
LDF_N1_64_W1000_Def	L3/L3_split1.sparql	5
LDF_N1_64_W1000_Def	L3/L3_split10.sparql	12
LDF_N1_64_W1000_Def	L3/L3_split11.sparql	31
LDF_N1_64_W1000_Def	L3/L3_split12.sparql	6
LDF_N1_64_W1000_Def	L3/L3_split13.sparql	29
LDF_N1_64_W1000_Def	L3/L3_split14.sparql	13
LDF_N1_64_W1000_Def	L3/L3_split15.sparql	51
LDF_N1_64_W1000_Def	L3/L3_split16.sparql	23
LDF_N1_64_W1000_Def	L3/L3_split17.sparql	5
LDF_N1_64_W1000_Def	L3/L3_split18.sparql	51
LDF_N1_64_W1000_Def	L3/L3_split19.sparql	51
LDF_N1_64_W1000_Def	L3/L3_split2.sparql	29
LDF_N1_64_W1000_Def	L3/L3_split3.sparql	13
LDF_N1_64_W1000_Def	L3/L3_split4.sparql	43
LDF_N1_64_W1000_Def	L3/L3_split5.sparql	10
LDF_N1_64_W1000_Def	L3/L3_split6.sparql	40
LDF_N1_64_W1000_Def	L3/L3_split7.sparql	37
LDF_N1_64_W1000_Def	L3/L3_split8.sparql	5
LDF_N1_64_W1000_Def	L3/L3_split9.sparql	23
LDF_N1_64_W1000_Def	L5/L5_split10.sparql	1186
LDF_N1_64_W1000_Def	L5/L5_split17.sparql	1000
LDF_N1_64_W1000_Def	L5/L5_split7.sparql	1186
LDF_N1_64_W1000_Def	S1/S1_split0.sparql	5
LDF_N1_64_W1000_Def	S1/S1_split1.sparql	0
LDF_N1_64_W1000_Def	S1/S1_split10.sparql	13
LDF_N1_64_W1000_Def	S1/S1_split11.sparql	4
LDF_N1_64_W1000_Def	S1/S1_split12.sparql	9
LDF_N1_64_W1000_Def	S1/S1_split13.sparql	5
LDF_N1_64_W1000_Def	S1/S1_split14.sparql	9
LDF_N1_64_W1000_Def	S1/S1_split15.sparql	0
LDF_N1_64_W1000_Def	S1/S1_split16.sparql	5
LDF_N1_64_W1000_Def	S1/S1_split17.sparql	0
LDF_N1_64_W1000_Def	S1/S1_split18.sparql	0
LDF_N1_64_W1000_Def	S1/S1_split19.sparql	0
LDF_N1_64_W1000_Def	S1/S1_split2.sparql	0
LDF_N1_64_W1000_Def	S1/S1_split3.sparql	9
LDF_N1_64_W1000_Def	S1/S1_split4.sparql	0
LDF_N1_64_W1000_Def	S1/S1_split5.sparql	4
LDF_N1_64_W1000_Def	S1/S1_split6.sparql	5
LDF_N1_64_W1000_Def	S1/S1_split7.sparql	0
LDF_N1_64_W1000_Def	S1/S1_split8.sparql	14
LDF_N1_64_W1000_Def	S1/S1_split9.sparql	0
LDF_N1_64_W1000_Def	S4/S4_split2.sparql	7
LDF_N1_64_W1000_Def	S6/S6_split0.sparql	42
LDF_N1_64_W1000_Def	S6/S6_split11.sparql	42
LDF_N1_64_W1000_Def	S6/S6_split13.sparql	42
LDF_N1_64_W1000_Def	S6/S6_split15.sparql	80
LDF_N1_64_W1000_Def	S6/S6_split19.sparql	36
LDF_N1_64_W1000_Def	S6/S6_split2.sparql	167
LDF_N1_64_W1000_Def	S6/S6_split3.sparql	36
LDF_N1_64_W1000_Def	S6/S6_split5.sparql	49
LDF_N1_64_W1000_Def	S6/S6_split6.sparql	97
LDF_N1_64_W1000_Def	S6/S6_split7.sparql	80
LDF_N1_64_W1000_Def	S6/S6_split9.sparql	49
LDF_N1_64_W1000_Def	S7/S7_split0.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split1.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split10.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split11.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split12.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split13.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split14.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split15.sparql	2
LDF_N1_64_W1000_Def	S7/S7_split16.sparql	1
LDF_N1_64_W1000_Def	S7/S7_split17.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split18.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split19.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split2.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split3.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split4.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split5.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split6.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split7.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split8.sparql	0
LDF_N1_64_W1000_Def	S7/S7_split9.sparql	2
