sim_id	query_name	number_of_results
Vir_N3_64_Ont_Opt_AWS3	queries/xaa	1
Vir_N3_64_Ont_Opt_AWS3	queries/xag	1
Vir_N3_64_Ont_Opt_AWS3	queries/xaj	2
Vir_N3_64_Ont_Opt_AWS3	queries/xak	1
Vir_N3_64_Ont_Opt_AWS3	queries/xba	0
Vir_N3_64_Ont_Opt_AWS3	queries/xbe	1
Vir_N3_64_Ont_Opt_AWS3	queries/xbo	1
Vir_N3_64_Ont_Opt_AWS3	queries/xbq	1
Vir_N3_64_Ont_Opt_AWS3	queries/xch	1
Vir_N3_64_Ont_Opt_AWS3	queries/xcj	1
Vir_N3_64_Ont_Opt_AWS3	queries/xcx	0
Vir_N3_64_Ont_Opt_AWS3	queries/xdb	0
Vir_N3_64_Ont_Opt_AWS3	queries/xdg	1
Vir_N3_64_Ont_Opt_AWS3	queries/xds	2
Vir_N3_64_Ont_Opt_AWS3	queries/xdv	2
Vir_N3_64_Ont_Opt_AWS3	queries/xea	1
Vir_N3_64_Ont_Opt_AWS3	queries/xec	1
Vir_N3_64_Ont_Opt_AWS3	queries/xee	0
Vir_N3_64_Ont_Opt_AWS3	queries/xes	1001
Vir_N3_64_Ont_Opt_AWS3	queries/xet	0
Vir_N3_64_Ont_Opt_AWS3	queries/xfd	1
Vir_N3_64_Ont_Opt_AWS3	queries/xfe	1
Vir_N3_64_Ont_Opt_AWS3	queries/xfk	1
Vir_N3_64_Ont_Opt_AWS3	queries/xfr	1
Vir_N3_64_Ont_Opt_AWS3	queries/xfu	1
Vir_N3_64_Ont_Opt_AWS3	queries/xfy	1
Vir_N3_64_Ont_Opt_AWS3	queries/xge	692
Vir_N3_64_Ont_Opt_AWS3	queries/xgg	2
Vir_N3_64_Ont_Opt_AWS3	queries/xgn	1
Vir_N3_64_Ont_Opt_AWS3	queries/xgr	1
Vir_N3_64_Ont_Opt_AWS3	queries/xgt	0
Vir_N3_64_Ont_Opt_AWS3	queries/xgw	6
Vir_N3_64_Ont_Opt_AWS3	queries/xhd	1
Vir_N3_64_Ont_Opt_AWS3	queries/xhj	1
Vir_N3_64_Ont_Opt_AWS3	queries/xhq	1
Vir_N3_64_Ont_Opt_AWS3	queries/xhx	1
Vir_N3_64_Ont_Opt_AWS3	queries/xhz	1
Vir_N3_64_Ont_Opt_AWS3	queries/xib	1
Vir_N3_64_Ont_Opt_AWS3	queries/xie	1
Vir_N3_64_Ont_Opt_AWS3	queries/xij	1
Vir_N3_64_Ont_Opt_AWS3	queries/xik	0
Vir_N3_64_Ont_Opt_AWS3	queries/xiu	1
Vir_N3_64_Ont_Opt_AWS3	queries/xjf	20
Vir_N3_64_Ont_Opt_AWS3	queries/xjl	2
Vir_N3_64_Ont_Opt_AWS3	queries/xka	0
Vir_N3_64_Ont_Opt_AWS3	queries/xkc	1
Vir_N3_64_Ont_Opt_AWS3	queries/xkv	1
Vir_N3_64_Ont_Opt_AWS3	queries/xlb	0
Vir_N3_64_Ont_Opt_AWS3	queries/xlf	0
Vir_N3_64_Ont_Opt_AWS3	queries/xlh	1
Vir_N3_64_Ont_Opt_AWS3	queries/xll	1
Vir_N3_64_Ont_Opt_AWS3	queries/xln	0
Vir_N3_64_Ont_Opt_AWS3	queries/xlo	1
Vir_N3_64_Ont_Opt_AWS3	queries/xlw	2
Vir_N3_64_Ont_Opt_AWS3	queries/xmj	1
Vir_N3_64_Ont_Opt_AWS3	queries/xmk	1
Vir_N3_64_Ont_Opt_AWS3	queries/xmm	1
Vir_N3_64_Ont_Opt_AWS3	queries/xmx	1
Vir_N3_64_Ont_Opt_AWS3	queries/xna	0
Vir_N3_64_Ont_Opt_AWS3	queries/xni	1
Vir_N3_64_Ont_Opt_AWS3	queries/xnm	0
Vir_N3_64_Ont_Opt_AWS3	queries/xno	1
Vir_N3_64_Ont_Opt_AWS3	queries/xoj	0
Vir_N3_64_Ont_Opt_AWS3	queries/xot	1
Vir_N3_64_Ont_Opt_AWS3	queries/xox	1
Vir_N3_64_Ont_Opt_AWS3	queries/xpe	1
Vir_N3_64_Ont_Opt_AWS3	queries/xpj	1
Vir_N3_64_Ont_Opt_AWS3	queries/xpl	1
Vir_N3_64_Ont_Opt_AWS3	queries/xpp	2
Vir_N3_64_Ont_Opt_AWS3	queries/xpq	1
Vir_N3_64_Ont_Opt_AWS3	queries/xpw	1
Vir_N3_64_Ont_Opt_AWS3	queries/xqg	1
Vir_N3_64_Ont_Opt_AWS3	queries/xqj	3
Vir_N3_64_Ont_Opt_AWS3	queries/xqk	1
Vir_N3_64_Ont_Opt_AWS3	queries/xqn	1
Vir_N3_64_Ont_Opt_AWS3	queries/xqv	1
Vir_N3_64_Ont_Opt_AWS3	queries/xqy	1
Vir_N3_64_Ont_Opt_AWS3	queries/xra	1
Vir_N3_64_Ont_Opt_AWS3	queries/xrj	1
Vir_N3_64_Ont_Opt_AWS3	queries/xrl	1
Vir_N3_64_Ont_Opt_AWS3	queries/xrv	1
Vir_N3_64_Ont_Opt_AWS3	queries/xsa	1
Vir_N3_64_Ont_Opt_AWS3	queries/xsc	0
Vir_N3_64_Ont_Opt_AWS3	queries/xsg	1
Vir_N3_64_Ont_Opt_AWS3	queries/xsm	1
Vir_N3_64_Ont_Opt_AWS3	queries/xso	1
Vir_N3_64_Ont_Opt_AWS3	queries/xsp	0
Vir_N3_64_Ont_Opt_AWS3	queries/xsq	1
Vir_N3_64_Ont_Opt_AWS3	queries/xsx	0
Vir_N3_64_Ont_Opt_AWS3	queries/xsz	0
Vir_N3_64_Ont_Opt_AWS3	queries/xta	1
Vir_N3_64_Ont_Opt_AWS3	queries/xtb	1
Vir_N3_64_Ont_Opt_AWS3	queries/xtf	1
Vir_N3_64_Ont_Opt_AWS3	queries/xuc	1
Vir_N3_64_Ont_Opt_AWS3	queries/xur	1
Vir_N3_64_Ont_Opt_AWS3	queries/xux	1
Vir_N3_64_Ont_Opt_AWS3	queries/xuy	0
Vir_N3_64_Ont_Opt_AWS3	queries/xvd	1
Vir_N3_64_Ont_Opt_AWS3	queries/xvl	1
Vir_N3_64_Ont_Opt_AWS3	queries/xvo	1
Vir_N3_64_Ont_Opt_AWS3	queries/xvs	1
Vir_N3_64_Ont_Opt_AWS3	queries/xwc	1
Vir_N3_64_Ont_Opt_AWS3	queries/xwd	0
Vir_N3_64_Ont_Opt_AWS3	queries/xwi	1
Vir_N3_64_Ont_Opt_AWS3	queries/xwl	0
Vir_N3_64_Ont_Opt_AWS3	queries/xwt	0
Vir_N3_64_Ont_Opt_AWS3	queries/xwu	1
Vir_N3_64_Ont_Opt_AWS3	queries/xwx	0
Vir_N3_64_Ont_Opt_AWS3	queries/xxa	2
Vir_N3_64_Ont_Opt_AWS3	queries/xxh	1
Vir_N3_64_Ont_Opt_AWS3	queries/xxm	1
Vir_N3_64_Ont_Opt_AWS3	queries/xxp	1
Vir_N3_64_Ont_Opt_AWS3	queries/xxr	0
Vir_N3_64_Ont_Opt_AWS3	queries/xye	7
Vir_N3_64_Ont_Opt_AWS3	queries/xyo	0
Vir_N3_64_Ont_Opt_AWS3	queries/xyp	0
Vir_N3_64_Ont_Opt_AWS3	queries/xyx	6
Vir_N3_64_Ont_Opt_AWS3	queries/xzaaa	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaal	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaan	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaax	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaay	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzabi	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzabj	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzabm	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzabp	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzacl	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzacn	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzade	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzadg	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzadu	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzadv	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaeg	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaek	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzafc	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzafj	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzafk	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzafo	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzafz	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzagg	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzagi	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzagk	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzagm	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzags	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzahb	20
Vir_N3_64_Ont_Opt_AWS3	queries/xzahk	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzahm	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzahp	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzahq	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzahs	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaic	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzain	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzaiy	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzajh	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzajj	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzajp	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzajw	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzajx	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzakb	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzakc	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzakm	2
Vir_N3_64_Ont_Opt_AWS3	queries/xzakn	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaku	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzala	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzalb	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzall	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzalm	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzalo	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzalt	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzami	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzamo	4
Vir_N3_64_Ont_Opt_AWS3	queries/xzamr	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzamw	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzand	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzanf	9
Vir_N3_64_Ont_Opt_AWS3	queries/xzang	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzanq	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzant	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzanu	18
Vir_N3_64_Ont_Opt_AWS3	queries/xzaob	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaof	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaog	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaoh	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaoi	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaos	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaou	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaox	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzapa	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzape	2
Vir_N3_64_Ont_Opt_AWS3	queries/xzaqe	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaqg	2
Vir_N3_64_Ont_Opt_AWS3	queries/xzaqq	2
Vir_N3_64_Ont_Opt_AWS3	queries/xzaqs	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaqz	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzarh	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzarm	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzart	2
Vir_N3_64_Ont_Opt_AWS3	queries/xzarv	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzary	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzasd	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzata	3
Vir_N3_64_Ont_Opt_AWS3	queries/xzatf	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzath	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzatk	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzatm	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzatr	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzatu	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzaty	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaud	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzaum	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzauv	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzavb	1001
Vir_N3_64_Ont_Opt_AWS3	queries/xzavf	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzavk	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzavr	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzavu	1
Vir_N3_64_Ont_Opt_AWS3	queries/xzavv	0
Vir_N3_64_Ont_Opt_AWS3	queries/xzawa	1
