Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
4527.423761659,754.570626943,80030.332849672,24667.897869031,13338.388808278,4111.316311505,13338.382082993634,13317.444305221,13353.950975479,215.226194731013,14.6705894472926,0.2698976654336082,0.875631969723627
Options Summary,
Query Endpoint,http://ec2-52-91-16-72.compute-1.amazonaws.com:9999/blazegraph/namespace/watdiv/sparql
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,2
Warmups,3
Runs,10
Random Operation Order,true
Outliers,2
Timeout,300s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,8
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,756.2293628379999,13317.444305221,0.010719804999999999,135.62346902
2,755.7048798650001,13324.097457858,0.010947487,136.599262641
3,767.166910872,13347.117579743,0.009433305000000001,136.23519074799998
4,748.0577474380001,13338.619701554,0.011623045,133.893409199
5,756.521092936,13349.102829817,0.010570892,134.68510464899998
6,758.4573107790001,13373.080598831,0.009393269999999999,136.564989748
7,752.808604644,13363.316352938,0.010352556,133.830895093
8,743.74376771,13353.950975479,0.011391924,138.13621296500003
9,426.01407788499995,3158.710485583,0.009124298,30.802396567
10,424.834317452,3176.978715385,0.008139466,55.329424576
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
templated/C1/C1_split0.sparql,Remote SPARQL Query,4.504234224,0.500470469,7.230742426,10.652905301,0.8034158250000001,1.183656144,7.661523874436697E8,0.43198326800000003,1.10144121,0.061045621741667624,0.24707412195871026,1.2446854653379524,0.8448399521001431,4480.867675216628,3041.423827560515
templated/C1/C1_split1.sparql,Remote SPARQL Query,3.8746193709999996,0.430513263,6.216605052,9.590135148,0.690733894,1.0655705720000002,6.580047656233783E8,0.446767086,1.116795142,0.05456401771711954,0.2335894212440271,1.4477355298276415,0.9384643554138992,5211.84790737951,3378.471679490037
templated/C1/C1_split2.sparql,Remote SPARQL Query,5.447602033,0.6052891140000001,7.904187135999999,11.250924395,0.878243015,1.25010271,8.122130308622768E8,0.44734362499999997,1.269556072,0.11267019112121418,0.335663806689393,1.138637009256487,0.7999342710008205,4099.093233323353,2879.7633756029536
templated/C1/C1_split3.sparql,Remote SPARQL Query,5.278685893,0.5865206540000001,7.683755769,11.389359788,0.853750641,1.26548442,7.924649504400793E8,0.443334873,1.287897375,0.11367152405318984,0.33715207852420226,1.171302195250709,0.7902112299414955,4216.687902902553,2844.760427789384
templated/C1/C1_split4.sparql,Remote SPARQL Query,4.205118553,0.46723539399999997,6.246697246,9.255835379,0.694077471,1.028426153,6.629566247980202E8,0.438351186,1.081480443,0.05090646907682946,0.22562461983752893,1.440761358468009,0.9723595584213035,5186.740890484833,3500.4944103166927
templated/C1/C1_split5.sparql,Remote SPARQL Query,4.36662721,0.485180801,7.033753202,10.999195347,0.781528133,1.222132816,7.277273461469646E8,0.446094184,1.191638751,0.09496871357710004,0.3081699426892571,1.279544469066477,0.8182416730065123,4606.360088639317,2945.670022823444
templated/C1/C1_split6.sparql,Remote SPARQL Query,5.072671908999999,0.5636302120000001,7.5955750040000005,11.059515386,0.843952778,1.2288350419999998,7.829444545329845E8,0.357369374,1.231480912,0.09691693898519296,0.311314855066688,1.184900418681956,0.8137788765955456,4265.641507255042,2929.6039557439644
templated/C1/C1_split7.sparql,Remote SPARQL Query,4.758511838,0.528723537,6.930349394,10.853877755,0.770038821,1.205986417,7.327827726293889E8,0.465577107,1.324611245,0.07162460399267336,0.2676277339751494,1.2986358255306716,0.8291967354720214,4675.088971910418,2985.108247699277
templated/C1/C1_split8.sparql,Remote SPARQL Query,4.7436530050000005,0.5270725559999999,7.585669882,11.161333783,0.842852209,1.2401481980000002,8.016681954559929E8,0.461077717,1.186506782,0.07426034072057389,0.27250750580593897,1.1864476231087389,0.8063552417466802,4271.21144319146,2902.878870288049
templated/C1/C1_split9.sparql,Remote SPARQL Query,4.855665753,0.539518417,7.953939752999999,11.666152104999998,0.883771083,1.296239122,8.546751395469862E8,0.466268529,1.139125566,0.04848695380627463,0.2201975336062478,1.1315147318527958,0.7714625974697282,4073.4530346700653,2777.2653508910216
templated/C1/C1_split10.sparql,Remote SPARQL Query,4.483883117,0.498209235,6.840570613,10.118362450000001,0.760063401,1.1242624940000001,7.159553922251399E8,0.43039028100000004,1.16125699,0.07449522641757787,0.27293813661263583,1.3156797165661709,0.8894719919385659,4736.446979638215,3202.099170978837
templated/C1/C1_split11.sparql,Remote SPARQL Query,5.239262704,0.5821403,8.231319164,12.357202573,0.914591018,1.373022508,8.61193478663877E8,0.476266343,1.409852131,0.10866917172533487,0.32965007466302026,1.0933848904254164,0.7283201798757403,3936.185605531499,2621.952647552665
