query_name	thread_type	success	errors	timeouts	median_runtime
C1/C1_split0.sparql	stress	10	0.0	0.0	4.402386724500001
C1/C1_split0.sparql	warmup	3	0.0	0.0	2.59578404
C1/C1_split1.sparql	stress	10	0.0	0.0	4.1533436335000005
C1/C1_split1.sparql	warmup	3	0.0	0.0	2.544276423
C1/C1_split10.sparql	stress	10	0.0	0.0	4.270979401
C1/C1_split10.sparql	warmup	3	0.0	0.0	2.497160714
C1/C1_split11.sparql	stress	10	0.0	0.0	4.357479694
C1/C1_split11.sparql	warmup	3	0.0	0.0	2.494804975
C1/C1_split12.sparql	stress	10	0.0	0.0	4.301263865
C1/C1_split12.sparql	warmup	3	0.0	0.0	2.518338182
C1/C1_split13.sparql	stress	10	0.0	0.0	4.479184314499999
C1/C1_split13.sparql	warmup	3	0.0	0.0	2.50123331
C1/C1_split14.sparql	stress	10	0.0	0.0	5.1749848885
C1/C1_split14.sparql	warmup	3	0.0	0.0	2.504074164
C1/C1_split15.sparql	stress	10	0.0	0.0	4.272833336500001
C1/C1_split15.sparql	warmup	3	0.0	0.0	2.52176035
C1/C1_split16.sparql	stress	10	0.0	0.0	4.397304872
C1/C1_split16.sparql	warmup	3	0.0	0.0	2.505529277
C1/C1_split17.sparql	stress	10	0.0	0.0	4.352871316000001
C1/C1_split17.sparql	warmup	3	0.0	0.0	2.509184596
C1/C1_split18.sparql	stress	10	0.0	0.0	4.49199254
C1/C1_split18.sparql	warmup	3	0.0	0.0	2.47482731
C1/C1_split19.sparql	stress	10	0.0	0.0	4.234773049499999
C1/C1_split19.sparql	warmup	3	0.0	0.0	2.5181704970000003
C1/C1_split2.sparql	stress	10	0.0	0.0	4.277196352500001
C1/C1_split2.sparql	warmup	3	0.0	0.0	2.565377322
C1/C1_split20.sparql	stress	10	0.0	0.0	4.317465212
C1/C1_split20.sparql	warmup	3	0.0	0.0	2.517880596
C1/C1_split21.sparql	stress	10	0.0	0.0	4.6043648710000005
C1/C1_split21.sparql	warmup	3	0.0	0.0	2.492552807
C1/C1_split22.sparql	stress	10	0.0	0.0	4.342446324500001
C1/C1_split22.sparql	warmup	3	0.0	0.0	2.489567119
C1/C1_split23.sparql	stress	10	0.0	0.0	4.4999943595000005
C1/C1_split23.sparql	warmup	3	0.0	0.0	2.5310980290000002
C1/C1_split24.sparql	stress	10	0.0	0.0	4.1621656485
C1/C1_split24.sparql	warmup	3	0.0	0.0	2.50507125
C1/C1_split25.sparql	stress	10	0.0	0.0	4.165019988
C1/C1_split25.sparql	warmup	3	0.0	0.0	2.51292861
C1/C1_split26.sparql	stress	10	0.0	0.0	4.143413254
C1/C1_split26.sparql	warmup	3	0.0	0.0	2.490514857
C1/C1_split27.sparql	stress	10	0.0	0.0	4.2849274479999995
C1/C1_split27.sparql	warmup	3	0.0	0.0	2.50625349
C1/C1_split28.sparql	stress	10	0.0	0.0	4.3147947835
C1/C1_split28.sparql	warmup	3	0.0	0.0	2.534394799
C1/C1_split29.sparql	stress	10	0.0	0.0	4.747493174500001
C1/C1_split29.sparql	warmup	3	0.0	0.0	2.529181071
C1/C1_split3.sparql	stress	10	0.0	0.0	4.288380589500001
C1/C1_split3.sparql	warmup	3	0.0	0.0	2.569853057
C1/C1_split30.sparql	stress	10	0.0	0.0	4.285470736500001
C1/C1_split30.sparql	warmup	3	0.0	0.0	2.585089733
C1/C1_split31.sparql	stress	10	0.0	0.0	4.546248361
C1/C1_split31.sparql	warmup	3	0.0	0.0	2.587000681
C1/C1_split32.sparql	stress	10	0.0	0.0	4.3185655170000015
C1/C1_split32.sparql	warmup	3	0.0	0.0	2.60302584
C1/C1_split33.sparql	stress	10	0.0	0.0	4.3415389824999995
C1/C1_split33.sparql	warmup	3	0.0	0.0	2.500890613
C1/C1_split34.sparql	stress	10	0.0	0.0	4.2119390725
C1/C1_split34.sparql	warmup	3	0.0	0.0	2.592402852
C1/C1_split35.sparql	stress	10	0.0	0.0	4.3761600195
C1/C1_split35.sparql	warmup	3	0.0	0.0	2.485725921
C1/C1_split36.sparql	stress	10	0.0	0.0	4.5534092610000005
C1/C1_split36.sparql	warmup	3	0.0	0.0	2.502359864
C1/C1_split37.sparql	stress	10	0.0	0.0	4.284396169
C1/C1_split37.sparql	warmup	3	0.0	0.0	2.487786978
C1/C1_split38.sparql	stress	10	0.0	0.0	4.3236679745
C1/C1_split38.sparql	warmup	3	0.0	0.0	2.497804972
C1/C1_split39.sparql	stress	10	0.0	0.0	4.2500469165000005
C1/C1_split39.sparql	warmup	3	0.0	0.0	2.51455255
C1/C1_split4.sparql	stress	10	0.0	0.0	4.5269437665000005
C1/C1_split4.sparql	warmup	3	0.0	0.0	2.526474959
C1/C1_split40.sparql	stress	10	0.0	0.0	4.286032202000001
C1/C1_split40.sparql	warmup	3	0.0	0.0	2.582594287
C1/C1_split41.sparql	stress	10	0.0	0.0	4.239563507
C1/C1_split41.sparql	warmup	3	0.0	0.0	2.5036052890000002
C1/C1_split42.sparql	stress	10	0.0	0.0	4.310533781
C1/C1_split42.sparql	warmup	3	0.0	0.0	2.541768363
C1/C1_split43.sparql	stress	10	0.0	0.0	4.5840250775
C1/C1_split43.sparql	warmup	3	0.0	0.0	2.557376994
C1/C1_split44.sparql	stress	10	0.0	0.0	4.5480785285000005
C1/C1_split44.sparql	warmup	3	0.0	0.0	2.542732394
C1/C1_split45.sparql	stress	10	0.0	0.0	4.246001703
C1/C1_split45.sparql	warmup	3	0.0	0.0	2.5810916350000004
C1/C1_split46.sparql	stress	10	0.0	0.0	4.493837051
C1/C1_split46.sparql	warmup	3	0.0	0.0	2.537455475
C1/C1_split47.sparql	stress	10	0.0	0.0	4.5517696755
C1/C1_split47.sparql	warmup	3	0.0	0.0	2.579003387
C1/C1_split48.sparql	stress	10	0.0	0.0	4.205786099999999
C1/C1_split48.sparql	warmup	3	0.0	0.0	2.5921208150000004
C1/C1_split49.sparql	stress	10	0.0	0.0	4.3477649915
C1/C1_split49.sparql	warmup	3	0.0	0.0	2.545741007
C1/C1_split5.sparql	stress	10	0.0	0.0	4.366484053
C1/C1_split5.sparql	warmup	3	0.0	0.0	2.52950881
C1/C1_split50.sparql	stress	10	0.0	0.0	4.482346625
C1/C1_split50.sparql	warmup	3	0.0	0.0	2.520967221
C1/C1_split51.sparql	stress	10	0.0	0.0	4.304889693
C1/C1_split51.sparql	warmup	3	0.0	0.0	2.534082879
C1/C1_split52.sparql	stress	10	0.0	0.0	4.524553811500001
C1/C1_split52.sparql	warmup	3	0.0	0.0	2.5136342060000003
C1/C1_split53.sparql	stress	10	0.0	0.0	4.310034619
C1/C1_split53.sparql	warmup	3	0.0	0.0	2.60336942
C1/C1_split54.sparql	stress	10	0.0	0.0	4.561315422
C1/C1_split54.sparql	warmup	3	0.0	0.0	2.5339237690000003
C1/C1_split55.sparql	stress	10	0.0	0.0	4.1992176085
C1/C1_split55.sparql	warmup	3	0.0	0.0	2.5077376869999997
C1/C1_split56.sparql	stress	10	0.0	0.0	4.4028672235
C1/C1_split56.sparql	warmup	3	0.0	0.0	2.504346818
C1/C1_split57.sparql	stress	10	0.0	0.0	4.318643892499999
C1/C1_split57.sparql	warmup	3	0.0	0.0	2.534653012
C1/C1_split58.sparql	stress	10	0.0	0.0	4.383883737
C1/C1_split58.sparql	warmup	3	0.0	0.0	2.505534893
C1/C1_split59.sparql	stress	10	0.0	0.0	4.378660459000001
C1/C1_split59.sparql	warmup	3	0.0	0.0	2.550320652
C1/C1_split6.sparql	stress	10	0.0	0.0	4.1719456605000005
C1/C1_split6.sparql	warmup	3	0.0	0.0	2.530639126
C1/C1_split60.sparql	stress	10	0.0	0.0	4.295246166499999
C1/C1_split60.sparql	warmup	3	0.0	0.0	2.5031886880000003
C1/C1_split61.sparql	stress	10	0.0	0.0	4.302059798499999
C1/C1_split61.sparql	warmup	3	0.0	0.0	2.492190755
C1/C1_split62.sparql	stress	10	0.0	0.0	4.5436106
C1/C1_split62.sparql	warmup	3	0.0	0.0	2.487777758
C1/C1_split63.sparql	stress	10	0.0	0.0	4.329303597500001
C1/C1_split63.sparql	warmup	3	0.0	0.0	2.501024235
C1/C1_split64.sparql	stress	10	0.0	0.0	4.611085920000001
C1/C1_split64.sparql	warmup	3	0.0	0.0	2.4970937130000004
C1/C1_split65.sparql	stress	10	0.0	0.0	4.387367388
C1/C1_split65.sparql	warmup	3	0.0	0.0	2.589727234
C1/C1_split66.sparql	stress	10	0.0	0.0	4.396036914499999
C1/C1_split66.sparql	warmup	3	0.0	0.0	2.509682347
C1/C1_split67.sparql	stress	10	0.0	0.0	4.403943452
C1/C1_split67.sparql	warmup	3	0.0	0.0	2.49356011
C1/C1_split68.sparql	stress	10	0.0	0.0	4.4748753495
C1/C1_split68.sparql	warmup	3	0.0	0.0	2.530642491
C1/C1_split69.sparql	stress	10	0.0	0.0	4.4811471665
C1/C1_split69.sparql	warmup	3	0.0	0.0	2.513635124
C1/C1_split7.sparql	stress	10	0.0	0.0	4.349219021
C1/C1_split7.sparql	warmup	3	0.0	0.0	2.533091928
C1/C1_split70.sparql	stress	10	0.0	0.0	4.5162721354999995
C1/C1_split70.sparql	warmup	3	0.0	0.0	2.616524623
C1/C1_split71.sparql	stress	10	0.0	0.0	4.4999214905
C1/C1_split71.sparql	warmup	3	0.0	0.0	2.493717219
C1/C1_split72.sparql	stress	10	0.0	0.0	4.4142245815
C1/C1_split72.sparql	warmup	3	0.0	0.0	2.495166127
C1/C1_split73.sparql	stress	10	0.0	0.0	4.3644394295
C1/C1_split73.sparql	warmup	3	0.0	0.0	2.509164641
C1/C1_split74.sparql	stress	10	0.0	0.0	4.228947667
C1/C1_split74.sparql	warmup	3	0.0	0.0	2.546775341
C1/C1_split75.sparql	stress	10	0.0	0.0	5.076075856499999
C1/C1_split75.sparql	warmup	3	0.0	0.0	2.5203646319999997
C1/C1_split76.sparql	stress	10	0.0	0.0	4.355095035999999
C1/C1_split76.sparql	warmup	3	0.0	0.0	2.578253001
C1/C1_split77.sparql	stress	10	0.0	0.0	4.4252060485
C1/C1_split77.sparql	warmup	3	0.0	0.0	2.515326181
C1/C1_split78.sparql	stress	10	0.0	0.0	4.37077631
C1/C1_split78.sparql	warmup	3	0.0	0.0	2.5219241919999997
C1/C1_split79.sparql	stress	10	0.0	0.0	4.219321024500001
C1/C1_split79.sparql	warmup	3	0.0	0.0	2.5778195810000004
C1/C1_split8.sparql	stress	10	0.0	0.0	5.0710863354999995
