query_name	thread_type	success	errors	timeouts	median_runtime
queries/xkr	warmup	0.0	0.0	1.0	1200.0
queries/xmq	warmup	0.0	0.0	1.0	1200.0
queries/xzady	warmup	0.0	0.0	1.0	1200.0
queries/xzaev	warmup	0.0	0.0	1.0	1200.0
queries/xzauu	warmup	0.0	0.0	1.0	1200.0
queries/xdp	warmup	0.0	1.0	0.0	1200.0
queries/xly	warmup	0.0	1.0	0.0	1200.0
queries/xtz	warmup	0.0	1.0	0.0	1200.0
queries/xuh	warmup	0.0	1.0	0.0	1200.0
queries/xzaag	warmup	0.0	1.0	0.0	1200.0
queries/xzahj	warmup	0.0	1.0	0.0	1200.0
queries/xar	warmup	1.0	0.0	0.0	0.047736538
queries/xat	warmup	1.0	0.0	0.0	1.5195096559999999
queries/xaw	warmup	1.0	0.0	0.0	0.013617782
queries/xay	warmup	1.0	0.0	0.0	0.012556793
queries/xbq	warmup	1.0	0.0	0.0	1.6003916340000002
queries/xbv	warmup	1.0	0.0	0.0	0.066193796
queries/xbw	warmup	1.0	0.0	0.0	0.006594979999999999
queries/xby	warmup	1.0	0.0	0.0	0.006917291
queries/xbz	warmup	1.0	0.0	0.0	5.2596640180000005
queries/xcj	warmup	1.0	0.0	0.0	1.197214248
queries/xco	warmup	1.0	0.0	0.0	0.075074671
queries/xdf	warmup	1.0	0.0	0.0	0.006246092
queries/xdo	warmup	1.0	0.0	0.0	0.020538292
queries/xef	warmup	1.0	0.0	0.0	70.29404038199999
queries/xfg	warmup	1.0	0.0	0.0	0.017095146000000002
queries/xfi	warmup	1.0	0.0	0.0	1.694614566
queries/xfl	warmup	1.0	0.0	0.0	1.504628469
queries/xfy	warmup	1.0	0.0	0.0	3.3749978620000003
queries/xgs	warmup	1.0	0.0	0.0	1.373384248
queries/xhb	warmup	1.0	0.0	0.0	1.622275805
queries/xhf	warmup	1.0	0.0	0.0	0.007251014999999999
queries/xhk	warmup	1.0	0.0	0.0	0.073760823
queries/xhl	warmup	1.0	0.0	0.0	1.5552608719999998
queries/xhm	warmup	1.0	0.0	0.0	1.615675832
queries/xhp	warmup	1.0	0.0	0.0	1.3308364979999998
queries/xii	warmup	1.0	0.0	0.0	1.277126334
queries/xit	warmup	1.0	0.0	0.0	0.02731695
queries/xiw	warmup	1.0	0.0	0.0	1.234461889
queries/xiy	warmup	1.0	0.0	0.0	0.008852694
queries/xjb	warmup	1.0	0.0	0.0	1.551899724
queries/xjd	warmup	1.0	0.0	0.0	1.4047068440000001
queries/xji	warmup	1.0	0.0	0.0	0.606526191
queries/xjj	warmup	1.0	0.0	0.0	0.61708082
queries/xjs	warmup	1.0	0.0	0.0	0.04315848
queries/xjx	warmup	1.0	0.0	0.0	0.006506109
queries/xki	warmup	1.0	0.0	0.0	0.051311479000000014
queries/xku	warmup	1.0	0.0	0.0	1.6214519989999998
queries/xkw	warmup	1.0	0.0	0.0	0.039753656
queries/xla	warmup	1.0	0.0	0.0	0.0071562790000000015
queries/xlp	warmup	1.0	0.0	0.0	0.039688153
queries/xls	warmup	1.0	0.0	0.0	0.052209484
queries/xml	warmup	1.0	0.0	0.0	0.06558026099999999
queries/xnh	warmup	1.0	0.0	0.0	0.013641091
queries/xob	warmup	1.0	0.0	0.0	0.007909934
queries/xon	warmup	1.0	0.0	0.0	16.702112696
queries/xpe	warmup	1.0	0.0	0.0	0.041816942
queries/xpl	warmup	1.0	0.0	0.0	1.874688929
queries/xpm	warmup	1.0	0.0	0.0	0.008526565
queries/xpu	warmup	1.0	0.0	0.0	0.005975004
queries/xpw	warmup	1.0	0.0	0.0	0.045847068
queries/xqs	warmup	1.0	0.0	0.0	0.435303743
queries/xqv	warmup	1.0	0.0	0.0	1.599724221
queries/xrc	warmup	1.0	0.0	0.0	1.482287146
queries/xrd	warmup	1.0	0.0	0.0	0.5334836709999999
queries/xre	warmup	1.0	0.0	0.0	14.665942122999999
queries/xrv	warmup	1.0	0.0	0.0	0.7124645500000001
queries/xrw	warmup	1.0	0.0	0.0	1.628643525
queries/xss	warmup	1.0	0.0	0.0	40.010160319
queries/xta	warmup	1.0	0.0	0.0	0.020519298
queries/xte	warmup	1.0	0.0	0.0	1.4687080630000002
queries/xto	warmup	1.0	0.0	0.0	1.9439853980000001
queries/xtw	warmup	1.0	0.0	0.0	0.048756935
queries/xub	warmup	1.0	0.0	0.0	1.514459248
queries/xuf	warmup	1.0	0.0	0.0	0.006015135
queries/xuj	warmup	1.0	0.0	0.0	0.011025463000000001
queries/xum	warmup	1.0	0.0	0.0	0.050014355999999996
queries/xuq	warmup	1.0	0.0	0.0	0.019814167
queries/xvb	warmup	1.0	0.0	0.0	0.035235146999999994
queries/xvp	warmup	1.0	0.0	0.0	0.033054797999999996
queries/xvv	warmup	1.0	0.0	0.0	1.323535413
queries/xvy	warmup	1.0	0.0	0.0	1.623953671
queries/xwa	warmup	1.0	0.0	0.0	1.329522684
queries/xwc	warmup	1.0	0.0	0.0	40.184428055
queries/xwf	warmup	1.0	0.0	0.0	0.025784382
queries/xwk	warmup	1.0	0.0	0.0	0.079845388
queries/xwm	warmup	1.0	0.0	0.0	0.033302596000000004
queries/xxk	warmup	1.0	0.0	0.0	0.022771872999999998
queries/xxl	warmup	1.0	0.0	0.0	0.057453537
queries/xyf	warmup	1.0	0.0	0.0	0.320083954
queries/xym	warmup	1.0	0.0	0.0	12.960662339
queries/xyp	warmup	1.0	0.0	0.0	0.006371294
queries/xzaai	warmup	1.0	0.0	0.0	1.691098653
queries/xzabb	warmup	1.0	0.0	0.0	303.7819769150001
queries/xzabp	warmup	1.0	0.0	0.0	0.06462586099999999
queries/xzabx	warmup	1.0	0.0	0.0	1.597844559
queries/xzaca	warmup	1.0	0.0	0.0	1.559143311
queries/xzacl	warmup	1.0	0.0	0.0	1.6625157659999998
queries/xzaco	warmup	1.0	0.0	0.0	0.068364439
queries/xzacy	warmup	1.0	0.0	0.0	0.603794497
queries/xzadb	warmup	1.0	0.0	0.0	1.554012062
queries/xzade	warmup	1.0	0.0	0.0	0.72496662
queries/xzadh	warmup	1.0	0.0	0.0	1.341952078
queries/xzadk	warmup	1.0	0.0	0.0	1.451607871
queries/xzado	warmup	1.0	0.0	0.0	0.018388665
queries/xzadq	warmup	1.0	0.0	0.0	0.013932386
queries/xzadu	warmup	1.0	0.0	0.0	1.310802656
queries/xzadv	warmup	1.0	0.0	0.0	2.209158484
queries/xzaej	warmup	1.0	0.0	0.0	0.317037104
queries/xzafi	warmup	1.0	0.0	0.0	0.075487415
queries/xzafp	warmup	1.0	0.0	0.0	0.496538433
queries/xzafz	warmup	1.0	0.0	0.0	0.096957267
