query_name	thread_type	success	errors	timeouts	median_runtime
queries/xad	stress	4.0	0.0	1.0	0.006023581
queries/xaf	stress	0.0	0.0	1.0	1200.0
queries/xag	stress	4.0	0.0	1.0	12.21869342
queries/xaj	stress	4.0	0.0	1.0	2.318268385
queries/xal	stress	4.0	0.0	1.0	0.017122563
queries/xan	stress	4.0	0.0	1.0	0.946234228
queries/xao	stress	4.0	0.0	1.0	0.011507758000000002
queries/xau	stress	4.0	0.0	1.0	0.006039184
queries/xaz	warmup	0.0	0.0	1.0	1200.0
queries/xbg	stress	2.0	0.0	3.0	1200.0
queries/xbk	stress	4.0	0.0	1.0	6.546661819
queries/xbm	stress	4.0	0.0	1.0	0.7259033349999999
queries/xbq	stress	4.0	0.0	1.0	0.008887407
queries/xbr	stress	0.0	4.0	1.0	1200.0
queries/xbu	stress	4.0	0.0	1.0	0.015215419
queries/xbv	stress	3.0	0.0	1.0	147.515744582
queries/xcb	stress	4.0	0.0	1.0	56.41498931100001
queries/xce	stress	3.0	0.0	2.0	324.08555725
queries/xcl	stress	4.0	0.0	1.0	2.564151821
queries/xcr	stress	0.0	4.0	1.0	1200.0
queries/xct	stress	4.0	0.0	1.0	0.011657223
queries/xcx	stress	4.0	0.0	1.0	0.022717795
queries/xcz	stress	4.0	0.0	1.0	0.005486688000000001
queries/xdc	stress	4.0	0.0	1.0	2.957259878
queries/xdd	stress	4.0	0.0	1.0	0.005181374
queries/xdh	stress	4.0	0.0	1.0	0.005556597
queries/xdm	stress	4.0	0.0	1.0	3.01476369
queries/xdn	stress	4.0	0.0	1.0	0.30191524
queries/xdo	stress	4.0	0.0	1.0	0.005858118000000001
queries/xdt	stress	3.0	0.0	2.0	13.15090393
queries/xdy	stress	4.0	0.0	1.0	224.74837303400002
queries/xdz	stress	4.0	0.0	1.0	49.505088338
queries/xee	stress	4.0	0.0	1.0	0.006435601
queries/xef	stress	4.0	0.0	1.0	117.433919785
queries/xei	stress	4.0	0.0	1.0	0.010685749
queries/xej	stress	4.0	0.0	1.0	17.442065275
queries/xel	warmup	0.0	0.0	1.0	1200.0
queries/xem	stress	4.0	0.0	1.0	0.005604884
queries/xer	stress	3.0	0.0	2.0	573.386000914
queries/xes	stress	4.0	0.0	1.0	16.482174295
queries/xet	stress	4.0	0.0	1.0	3.634268886
queries/xeu	stress	4.0	0.0	1.0	63.484226779
queries/xev	stress	4.0	0.0	1.0	56.733669532
queries/xfa	stress	4.0	0.0	1.0	0.544110784
queries/xfl	stress	4.0	0.0	1.0	0.386454201
queries/xfq	stress	3.0	0.0	2.0	38.322050241999996
queries/xfy	stress	4.0	0.0	1.0	68.603467072
queries/xgc	stress	3.0	0.0	1.0	117.56194752
queries/xgg	stress	3.0	0.0	2.0	13.426013671
queries/xgh	stress	3.0	0.0	2.0	2.388109844
queries/xgm	stress	4.0	0.0	1.0	0.114505812
queries/xgn	stress	3.0	0.0	2.0	391.77696187199996
queries/xgp	stress	4.0	0.0	1.0	0.0308503
queries/xgq	stress	4.0	0.0	1.0	66.993372847
queries/xgs	stress	4.0	0.0	1.0	0.0054208369999999995
queries/xgu	stress	4.0	0.0	1.0	13.552940875
queries/xgx	stress	4.0	0.0	1.0	0.32442857
queries/xgz	stress	4.0	0.0	1.0	0.07613966700000001
queries/xhb	stress	4.0	0.0	1.0	0.321975639
queries/xhe	stress	4.0	0.0	1.0	0.005283631
queries/xhh	stress	4.0	0.0	1.0	0.177610703
queries/xhi	stress	4.0	0.0	1.0	69.227950398
queries/xhl	stress	4.0	0.0	1.0	0.007536581
queries/xhs	stress	4.0	0.0	1.0	0.34954234
queries/xhx	stress	4.0	0.0	1.0	2.62573854
queries/xhy	stress	4.0	0.0	1.0	0.727325187
queries/xia	stress	4.0	0.0	1.0	8.410372057
queries/xib	stress	4.0	0.0	1.0	158.586681722
queries/xig	stress	4.0	0.0	1.0	0.0064877070000000005
queries/xil	stress	4.0	0.0	1.0	0.012355561
queries/xim	stress	4.0	0.0	1.0	81.44520951199999
queries/xiv	stress	3.0	0.0	2.0	3.004095566
queries/xix	stress	4.0	0.0	1.0	1.60201502
queries/xje	stress	4.0	0.0	1.0	14.806598087000001
queries/xjf	stress	4.0	0.0	1.0	54.42801763
queries/xjh	stress	4.0	0.0	1.0	0.008672727
queries/xjj	stress	3.0	0.0	2.0	27.158482869
queries/xjv	stress	4.0	0.0	1.0	0.010670246000000001
queries/xjz	stress	4.0	0.0	1.0	2.36842231
queries/xke	stress	4.0	0.0	1.0	3.324264458
queries/xkg	stress	4.0	0.0	1.0	0.654666003
queries/xkh	stress	4.0	0.0	1.0	0.96315282
queries/xki	stress	3.0	0.0	2.0	1.2219398739999998
queries/xkj	stress	4.0	0.0	1.0	0.867121499
queries/xkm	stress	4.0	0.0	1.0	6.160596411
queries/xko	stress	4.0	0.0	1.0	28.476160934
queries/xkp	stress	4.0	0.0	1.0	98.26277516100001
queries/xkq	stress	3.0	0.0	2.0	53.713192985
queries/xkt	stress	4.0	0.0	1.0	2.895865034
queries/xkv	stress	4.0	0.0	1.0	0.3751512970000001
queries/xkx	stress	4.0	0.0	1.0	17.967272719
queries/xky	stress	4.0	0.0	1.0	13.903929838
queries/xlf	stress	0.0	0.0	1.0	1200.0
queries/xlj	stress	4.0	0.0	1.0	4.0830400430000005
queries/xlk	stress	3.0	0.0	2.0	1154.1539705589998
queries/xln	stress	4.0	0.0	1.0	0.00627531
queries/xlo	stress	4.0	0.0	1.0	5.330224015
queries/xlp	stress	4.0	0.0	1.0	90.999701898
queries/xlr	stress	4.0	0.0	1.0	4.232229038000002
queries/xme	stress	4.0	0.0	1.0	16.896382329
queries/xmk	stress	4.0	0.0	1.0	54.337976025
queries/xmm	stress	4.0	0.0	1.0	0.031848801
queries/xms	stress	4.0	0.0	1.0	50.56905491
queries/xnb	stress	4.0	0.0	1.0	3.125372576
queries/xnf	stress	4.0	0.0	1.0	0.006831733
queries/xni	stress	4.0	0.0	1.0	0.023833493
queries/xno	stress	4.0	0.0	1.0	3.777581905
queries/xnp	stress	3.0	0.0	1.0	1.7242573285
queries/xnu	stress	4.0	0.0	1.0	0.0073447159999999985
queries/xob	stress	4.0	0.0	1.0	0.006242025
queries/xoq	stress	3.0	0.0	2.0	71.20502306600001
queries/xox	stress	4.0	0.0	1.0	0.007537788
queries/xoy	stress	4.0	0.0	1.0	0.300399148
queries/xoz	stress	3.0	0.0	2.0	0.008178684
queries/xpa	stress	4.0	0.0	1.0	3.31953809
queries/xpc	stress	3.0	0.0	2.0	364.63533605599997
queries/xpd	stress	4.0	0.0	1.0	0.414042959
queries/xpf	stress	4.0	0.0	1.0	2.685477338
queries/xpg	stress	3.0	0.0	2.0	15.916040302
queries/xpt	stress	4.0	0.0	1.0	0.006454827
queries/xpu	stress	4.0	0.0	1.0	0.005424825
queries/xpv	stress	4.0	0.0	1.0	16.663992236
queries/xpw	stress	4.0	0.0	1.0	3.197993453
queries/xpy	stress	4.0	0.0	1.0	52.669653381
queries/xqb	stress	3.0	0.0	2.0	2.060161471
queries/xqd	stress	0.0	0.0	1.0	1200.0
queries/xqf	stress	0.0	0.0	4.0	1200.0
queries/xqk	stress	4.0	0.0	1.0	0.08868946300000001
queries/xql	stress	4.0	0.0	1.0	0.09653084099999999
queries/xqn	stress	4.0	0.0	1.0	68.75394154499999
queries/xqu	stress	4.0	0.0	1.0	1.432801291
queries/xqv	stress	4.0	0.0	1.0	3.889047526
queries/xqz	stress	4.0	0.0	1.0	1.5634222169999998
queries/xrd	stress	4.0	0.0	1.0	15.259888979000001
queries/xrf	stress	4.0	0.0	1.0	0.004591451
queries/xrj	stress	4.0	0.0	1.0	5.59998574
queries/xrk	warmup	0.0	0.0	1.0	1200.0
queries/xrm	stress	3.0	0.0	2.0	13.176680292
queries/xrp	stress	4.0	0.0	1.0	1.868323326
queries/xrq	stress	3.0	0.0	2.0	2.0416953920000003
queries/xrr	stress	4.0	0.0	1.0	0.456870235
queries/xrs	stress	4.0	0.0	1.0	176.25333148599998
queries/xry	stress	4.0	0.0	1.0	0.011262538999999998
queries/xsa	stress	4.0	0.0	1.0	27.001583117
queries/xsc	stress	4.0	0.0	1.0	0.00554398
queries/xse	stress	0.0	0.0	1.0	1200.0
queries/xsi	stress	4.0	0.0	1.0	13.608209342
queries/xsm	stress	4.0	0.0	1.0	210.674148172
queries/xsp	stress	4.0	0.0	1.0	14.774187253
queries/xsw	stress	4.0	0.0	1.0	13.078322642
queries/xsx	warmup	0.0	0.0	1.0	1200.0
queries/xta	stress	4.0	0.0	1.0	0.220907897
queries/xte	stress	4.0	0.0	1.0	0.006306272
queries/xtj	stress	4.0	0.0	1.0	2.751600423
queries/xtk	stress	4.0	0.0	1.0	16.675595275
queries/xtm	stress	4.0	0.0	1.0	0.27691111
queries/xtn	stress	4.0	0.0	1.0	110.54580717399999
queries/xtr	warmup	0.0	0.0	1.0	1200.0
queries/xty	stress	4.0	0.0	1.0	3.404330476
queries/xtz	stress	3.0	0.0	2.0	1196.089844189
queries/xuj	stress	4.0	0.0	1.0	0.005614886
queries/xum	stress	4.0	0.0	1.0	0.035314155
queries/xur	stress	4.0	0.0	1.0	1.233375548
queries/xus	stress	4.0	0.0	1.0	0.868458207
queries/xut	stress	4.0	0.0	1.0	5.358401566
queries/xuv	stress	4.0	0.0	1.0	1.656548357
queries/xuw	stress	4.0	0.0	1.0	52.045852798
queries/xuy	stress	4.0	0.0	1.0	0.757148493
queries/xuz	stress	4.0	0.0	1.0	3.281202314
queries/xvf	stress	0.0	0.0	5.0	1200.0
queries/xvk	stress	4.0	0.0	1.0	0.011782326
queries/xvl	stress	4.0	0.0	1.0	2.513172398
queries/xvn	stress	4.0	0.0	1.0	14.504090685
queries/xwb	stress	4.0	0.0	1.0	1.679704066
queries/xwg	stress	4.0	0.0	1.0	0.007611975
queries/xwi	stress	4.0	0.0	1.0	0.009342199
queries/xwn	stress	4.0	0.0	1.0	0.031329708
queries/xwr	stress	4.0	0.0	1.0	0.715206132
queries/xwt	stress	4.0	0.0	1.0	87.85858144
queries/xwv	stress	4.0	0.0	1.0	0.209904113
