query_name	thread_type	success	errors	timeouts	median_runtime
queries/xjt	warmup	0.0	0.0	1.0	1200.0
queries/xom	warmup	0.0	0.0	1.0	1200.0
queries/xpn	warmup	0.0	0.0	1.0	1200.0
queries/xzagp	warmup	0.0	0.0	1.0	1200.0
queries/xzahc	warmup	0.0	0.0	1.0	1200.0
queries/xzakf	warmup	0.0	0.0	1.0	1200.0
queries/xgd	warmup	0.0	1.0	0.0	1200.0
queries/xht	warmup	0.0	1.0	0.0	1200.0
queries/xrg	warmup	0.0	1.0	0.0	1200.0
queries/xyy	warmup	0.0	1.0	0.0	1200.0
queries/xzamf	warmup	0.0	1.0	0.0	1200.0
queries/xzaoj	warmup	0.0	1.0	0.0	1200.0
queries/xaj	warmup	1.0	0.0	0.0	0.693776926
queries/xak	warmup	1.0	0.0	0.0	2.625976762
queries/xat	warmup	1.0	0.0	0.0	0.170230749
queries/xbb	warmup	1.0	0.0	0.0	0.171058701
queries/xci	warmup	1.0	0.0	0.0	0.183242268
queries/xco	warmup	1.0	0.0	0.0	0.23665293
queries/xcv	warmup	1.0	0.0	0.0	2.043074954
queries/xdl	warmup	1.0	0.0	0.0	17.100336511000002
queries/xdo	warmup	1.0	0.0	0.0	0.17004751699999998
queries/xds	warmup	1.0	0.0	0.0	188.929486181
queries/xdw	warmup	1.0	0.0	0.0	1.813812749
queries/xdz	warmup	1.0	0.0	0.0	0.17708688
queries/xei	warmup	1.0	0.0	0.0	0.188209972
queries/xfg	warmup	1.0	0.0	0.0	0.17666922100000002
queries/xfl	warmup	1.0	0.0	0.0	0.237043562
queries/xha	warmup	1.0	0.0	0.0	0.170351413
queries/xhd	warmup	1.0	0.0	0.0	0.169980716
queries/xhj	warmup	1.0	0.0	0.0	0.16895583
queries/xhp	warmup	1.0	0.0	0.0	0.174287435
queries/xhv	warmup	1.0	0.0	0.0	0.939519771
queries/xjf	warmup	1.0	0.0	0.0	42.798070058
queries/xjl	warmup	1.0	0.0	0.0	12.977716040999999
queries/xjx	warmup	1.0	0.0	0.0	0.170640989
queries/xll	warmup	1.0	0.0	0.0	3.764887824
queries/xlt	warmup	1.0	0.0	0.0	0.21979754199999998
queries/xlw	warmup	1.0	0.0	0.0	0.840968835
queries/xlx	warmup	1.0	0.0	0.0	0.18196228
queries/xmu	warmup	1.0	0.0	0.0	0.17481580400000002
queries/xoa	warmup	1.0	0.0	0.0	0.25585589
