query_name	thread_type	success	errors	timeouts	median_runtime
C1/C1_split0.sparql	stress	1	0	0	273.673578125
C1/C1_split1.sparql	stress	1	0	0	273.522627618
C1/C1_split2.sparql	stress	1	0	0	272.39761872099996
C1/C1_split3.sparql	stress	1	0	0	273.025643381
C1/C1_split4.sparql	stress	1	0	0	274.208981966
C1/C1_split5.sparql	stress	1	0	0	272.929588545
C1/C1_split6.sparql	stress	1	0	0	273.91016645800005
C1/C1_split7.sparql	stress	1	0	0	274.230931613
C1/C1_split8.sparql	stress	1	0	0	273.735376687
C1/C1_split9.sparql	stress	1	0	0	273.68432529
C1/C1_split10.sparql	stress	1	0	0	273.365985266
C1/C1_split11.sparql	stress	1	0	0	273.578024556
C1/C1_split12.sparql	stress	1	0	0	273.747252336
C1/C1_split13.sparql	stress	1	0	0	273.125313509
C1/C1_split14.sparql	stress	1	0	0	253.180961602
C1/C1_split15.sparql	stress	1	0	0	266.497851906
C1/C1_split16.sparql	stress	1	0	0	274.03235719099996
C1/C1_split17.sparql	stress	1	0	0	273.757723703
C1/C1_split18.sparql	stress	1	0	0	274.23947246999995
C1/C1_split19.sparql	stress	1	0	0	273.63663122400004
C1/C1_split20.sparql	stress	1	0	0	275.074947415
C1/C1_split21.sparql	stress	1	0	0	273.16141088
C1/C1_split22.sparql	stress	1	0	0	273.431691124
C1/C1_split23.sparql	stress	1	0	0	273.689946667
C1/C1_split24.sparql	stress	1	0	0	265.98456534900004
C1/C1_split25.sparql	stress	1	0	0	272.15090269
C1/C1_split26.sparql	stress	1	0	0	274.126575687
C1/C1_split27.sparql	stress	1	0	0	273.33470867299997
C1/C1_split28.sparql	stress	1	0	0	263.315700332
C1/C1_split29.sparql	stress	1	0	0	273.301208656
C1/C1_split30.sparql	stress	1	0	0	271.373285528
C1/C1_split31.sparql	stress	1	0	0	273.904627317
C1/C1_split32.sparql	stress	1	0	0	273.392413299
C1/C1_split33.sparql	stress	1	0	0	257.57316658599996
C1/C1_split34.sparql	stress	1	0	0	272.57009292099997
C1/C1_split35.sparql	stress	1	0	0	273.474879522
C1/C1_split36.sparql	stress	1	0	0	273.671380359
C1/C1_split37.sparql	stress	1	0	0	273.44257091400004
C1/C1_split38.sparql	stress	1	0	0	274.402016113
C1/C1_split39.sparql	stress	1	0	0	273.37953840800003
C1/C1_split40.sparql	stress	1	0	0	275.263329825
C1/C1_split41.sparql	stress	1	0	0	272.831147168
C1/C1_split42.sparql	stress	1	0	0	272.707727793
C1/C1_split43.sparql	stress	1	0	0	273.478120169
C1/C1_split44.sparql	stress	1	0	0	273.283145115
C1/C1_split45.sparql	stress	1	0	0	274.10625098400004
C1/C1_split46.sparql	stress	1	0	0	272.945792709
C1/C1_split47.sparql	stress	1	0	0	273.73296166700004
C1/C1_split48.sparql	stress	1	0	0	274.529207757
C1/C1_split49.sparql	stress	1	0	0	253.294384197
C1/C1_split50.sparql	stress	1	0	0	273.51799718300003
C1/C1_split51.sparql	stress	1	0	0	257.076625469
C1/C1_split52.sparql	stress	1	0	0	274.16001122299997
C1/C1_split53.sparql	stress	1	0	0	273.63566982000003
C1/C1_split54.sparql	stress	1	0	0	252.152863357
C1/C1_split55.sparql	stress	1	0	0	273.946789109
C1/C1_split56.sparql	stress	1	0	0	273.52898006
