query_name	thread_type	success	errors	timeouts	median_runtime
queries/xbx	warmup	0.0	0.0	1.0	1200.0
queries/xer	warmup	0.0	0.0	1.0	1200.0
queries/xpn	warmup	0.0	0.0	1.0	1200.0
queries/xxy	warmup	0.0	0.0	1.0	1200.0
queries/xzacc	warmup	0.0	0.0	1.0	1200.0
queries/xzads	warmup	0.0	0.0	1.0	1200.0
queries/xzaev	warmup	0.0	0.0	1.0	1200.0
queries/xzait	warmup	0.0	0.0	1.0	1200.0
queries/xzapm	warmup	0.0	0.0	1.0	1200.0
queries/xrn	warmup	0.0	1.0	0.0	1200.0
queries/xyy	warmup	0.0	1.0	0.0	1200.0
queries/xzaml	warmup	0.0	1.0	0.0	1200.0
queries/xzamq	warmup	0.0	1.0	0.0	1200.0
queries/xzasj	warmup	0.0	1.0	0.0	1200.0
queries/xad	warmup	1.0	0.0	0.0	2.042973246
queries/xah	warmup	1.0	0.0	0.0	0.170098275
queries/xam	warmup	1.0	0.0	0.0	0.283637611
queries/xat	warmup	1.0	0.0	0.0	0.171176005
queries/xaw	warmup	1.0	0.0	0.0	1.1439469409999998
queries/xax	warmup	1.0	0.0	0.0	0.7804093940000001
queries/xba	warmup	1.0	0.0	0.0	0.18358453
queries/xbj	warmup	1.0	0.0	0.0	4.699632727
queries/xbl	warmup	1.0	0.0	0.0	0.967894739
queries/xbm	warmup	1.0	0.0	0.0	2.411576626
queries/xca	warmup	1.0	0.0	0.0	0.464986135
queries/xcf	warmup	1.0	0.0	0.0	1.278130706
queries/xcj	warmup	1.0	0.0	0.0	5.8587085189999994
queries/xcn	warmup	1.0	0.0	0.0	2.393834018
queries/xct	warmup	1.0	0.0	0.0	0.167119259
queries/xcw	warmup	1.0	0.0	0.0	1.406916778
queries/xdd	warmup	1.0	0.0	0.0	0.16923327100000002
queries/xdh	warmup	1.0	0.0	0.0	2.602467452
queries/xdq	warmup	1.0	0.0	0.0	0.34714325300000004
queries/xdr	warmup	1.0	0.0	0.0	0.49453612
queries/xdv	warmup	1.0	0.0	0.0	0.172466082
queries/xeh	warmup	1.0	0.0	0.0	0.931590072
queries/xem	warmup	1.0	0.0	0.0	0.171258986
queries/xeo	warmup	1.0	0.0	0.0	2.554371579
queries/xew	warmup	1.0	0.0	0.0	0.169543461
queries/xfd	warmup	1.0	0.0	0.0	0.8992823560000001
queries/xfe	warmup	1.0	0.0	0.0	0.16978332599999998
queries/xfj	warmup	1.0	0.0	0.0	1.3388006609999998
queries/xfk	warmup	1.0	0.0	0.0	1.939105675
queries/xgb	warmup	1.0	0.0	0.0	0.30282606399999995
queries/xgg	warmup	1.0	0.0	0.0	0.8900600980000001
queries/xgi	warmup	1.0	0.0	0.0	0.524372673
queries/xgm	warmup	1.0	0.0	0.0	0.363778674
queries/xgs	warmup	1.0	0.0	0.0	0.16895800100000002
queries/xgt	warmup	1.0	0.0	0.0	2.224788965
queries/xgx	warmup	1.0	0.0	0.0	0.561436615
queries/xgz	warmup	1.0	0.0	0.0	0.236432825
queries/xhf	warmup	1.0	0.0	0.0	0.223821059
queries/xhg	warmup	1.0	0.0	0.0	1.261540993
queries/xhh	warmup	1.0	0.0	0.0	0.183571848
queries/xhj	warmup	1.0	0.0	0.0	1.39714864
queries/xho	warmup	1.0	0.0	0.0	1.621148526
queries/xhr	warmup	1.0	0.0	0.0	3.4320129919999998
queries/xhs	warmup	1.0	0.0	0.0	0.356209448
queries/xik	warmup	1.0	0.0	0.0	1.246497961
queries/xis	warmup	1.0	0.0	0.0	0.30517161
queries/xiu	warmup	1.0	0.0	0.0	0.168854194
queries/xiw	warmup	1.0	0.0	0.0	0.24085757100000002
queries/xjc	warmup	1.0	0.0	0.0	0.482035565
queries/xjv	warmup	1.0	0.0	0.0	0.338001424
queries/xkd	warmup	1.0	0.0	0.0	0.171079542
queries/xkj	warmup	1.0	0.0	0.0	0.5609043309999999
queries/xkm	warmup	1.0	0.0	0.0	3.1829650590000003
queries/xko	warmup	1.0	0.0	0.0	2.158831089
queries/xky	warmup	1.0	0.0	0.0	5.1670976710000005
queries/xla	warmup	1.0	0.0	0.0	0.183625222
queries/xlb	warmup	1.0	0.0	0.0	0.466580042
queries/xlh	warmup	1.0	0.0	0.0	0.17650544699999998
queries/xli	warmup	1.0	0.0	0.0	7.837716309
queries/xlo	warmup	1.0	0.0	0.0	0.22267995899999998
queries/xlp	warmup	1.0	0.0	0.0	0.397464534
queries/xmh	warmup	1.0	0.0	0.0	0.227924133
queries/xml	warmup	1.0	0.0	0.0	2.214101134
queries/xmn	warmup	1.0	0.0	0.0	0.971793175
queries/xmv	warmup	1.0	0.0	0.0	3.8579208819999997
queries/xnc	warmup	1.0	0.0	0.0	13.957669637999999
queries/xne	warmup	1.0	0.0	0.0	24.345803774
queries/xni	warmup	1.0	0.0	0.0	0.20688757100000002
queries/xns	warmup	1.0	0.0	0.0	0.16816339100000002
