query_name	thread_type	success	errors	timeouts	median_runtime
C1/C1_split3.sparql	warmup	1	0.0	0.0	36.360163204
C2/C2_split1.sparql	warmup	1	0.0	0.0	255.27322455599997
C2/C2_split15.sparql	warmup	1	0.0	0.0	255.915847629
C2/C2_split16.sparql	warmup	1	0.0	0.0	255.890153525
C2/C2_split18.sparql	warmup	1	0.0	0.0	251.371213238
C2/C2_split5.sparql	warmup	1	0.0	0.0	251.67254048700002
F1/F1_split0.sparql	warmup	1	0.0	0.0	11.483606265
F1/F1_split11.sparql	warmup	1	0.0	0.0	8.646807594
F1/F1_split13.sparql	warmup	1	0.0	0.0	7.403776866
F2/F2_split2.sparql	warmup	1	0.0	0.0	10.567410858999999
F3/F3_split11.sparql	warmup	1	0.0	0.0	0.7192859549999999
F4/F4_split14.sparql	warmup	1	0.0	0.0	6.934620978
F5/F5_split1.sparql	warmup	1	0.0	0.0	0.181161128
F5/F5_split15.sparql	warmup	1	0.0	0.0	0.6881170019999999
L1/L1_split18.sparql	warmup	1	0.0	0.0	0.072680938
L2/L2_split16.sparql	warmup	1	0.0	0.0	25.384001470999998
L2/L2_split18.sparql	warmup	1	0.0	0.0	24.518181102
L2/L2_split8.sparql	warmup	1	0.0	0.0	24.433089259000006
L3/L3_split4.sparql	warmup	1	0.0	0.0	0.06098557900000001
L3/L3_split9.sparql	warmup	1	0.0	0.0	0.15200771
L4/L4_split18.sparql	warmup	1	0.0	0.0	3.850347895
L5/L5_split19.sparql	warmup	1	0.0	0.0	35.87338796
S1/S1_split19.sparql	warmup	1	0.0	0.0	1.090170876
S1/S1_split5.sparql	warmup	1	0.0	0.0	0.31807930100000004
S2/S2_split6.sparql	warmup	1	0.0	0.0	5.6946498010000015
S3/S3_split18.sparql	warmup	1	0.0	0.0	14.701148773000002
S3/S3_split4.sparql	warmup	1	0.0	0.0	14.124140472
S3/S3_split5.sparql	warmup	1	0.0	0.0	14.650057124000002
S3/S3_split9.sparql	warmup	1	0.0	0.0	13.365095899000002
S4/S4_split10.sparql	warmup	1	0.0	0.0	7.823574426
S4/S4_split2.sparql	warmup	1	0.0	0.0	6.27947014
S4/S4_split8.sparql	warmup	1	0.0	0.0	90.06443236599999
S5/S5_split1.sparql	warmup	1	0.0	0.0	11.373950888
S5/S5_split2.sparql	warmup	1	0.0	0.0	10.959568699
S5/S5_split7.sparql	warmup	1	0.0	0.0	13.311283437
S6/S6_split10.sparql	warmup	1	0.0	0.0	3.963975147
S6/S6_split3.sparql	warmup	1	0.0	0.0	0.17292564300000002
S7/S7_split1.sparql	warmup	1	0.0	0.0	0.036599900000000005
S7/S7_split19.sparql	warmup	1	0.0	0.0	0.128263093
