query_name	thread_type	success	errors	timeouts	median_runtime
C1/C1_split0.sparql	stress	5	0.0	0.0	2.809702381
C1/C1_split0.sparql	warmup	1	0.0	0.0	0.996900252
C1/C1_split1.sparql	stress	5	0.0	0.0	2.511273177
C1/C1_split1.sparql	warmup	1	0.0	0.0	0.986402697
C1/C1_split10.sparql	stress	5	0.0	0.0	3.303452084
C1/C1_split10.sparql	warmup	1	0.0	0.0	1.062869084
C1/C1_split11.sparql	stress	5	0.0	0.0	3.356654021
C1/C1_split11.sparql	warmup	1	0.0	0.0	1.043792153
C1/C1_split12.sparql	stress	5	0.0	0.0	2.323677794
C1/C1_split12.sparql	warmup	1	0.0	0.0	1.065241915
C1/C1_split13.sparql	stress	5	0.0	0.0	2.6591876670000003
C1/C1_split13.sparql	warmup	1	0.0	0.0	1.061624578
C1/C1_split14.sparql	stress	5	0.0	0.0	2.6039768530000003
C1/C1_split14.sparql	warmup	1	0.0	0.0	1.007540083
C1/C1_split15.sparql	stress	5	0.0	0.0	2.6566330010000003
C1/C1_split15.sparql	warmup	1	0.0	0.0	0.949625588
C1/C1_split16.sparql	stress	5	0.0	0.0	2.985946142
C1/C1_split16.sparql	warmup	1	0.0	0.0	1.0389857340000002
C1/C1_split17.sparql	stress	5	0.0	0.0	2.841800032
C1/C1_split17.sparql	warmup	1	0.0	0.0	1.002881577
C1/C1_split18.sparql	stress	5	0.0	0.0	2.603652759
C1/C1_split18.sparql	warmup	1	0.0	0.0	1.043029597
C1/C1_split19.sparql	stress	5	0.0	0.0	3.007878758
C1/C1_split19.sparql	warmup	1	0.0	0.0	0.967748183
C1/C1_split2.sparql	stress	5	0.0	0.0	2.7772063069999997
C1/C1_split2.sparql	warmup	1	0.0	0.0	0.936949747
C1/C1_split20.sparql	stress	5	0.0	0.0	2.682977441
C1/C1_split20.sparql	warmup	1	0.0	0.0	1.077906172
C1/C1_split21.sparql	stress	5	0.0	0.0	2.919674966
C1/C1_split21.sparql	warmup	1	0.0	0.0	1.082161841
C1/C1_split22.sparql	stress	5	0.0	0.0	3.070931595
C1/C1_split22.sparql	warmup	1	0.0	0.0	1.097499067
C1/C1_split23.sparql	stress	5	0.0	0.0	2.510469865
C1/C1_split23.sparql	warmup	1	0.0	0.0	5.612086672
C1/C1_split24.sparql	stress	5	0.0	0.0	2.64151627
C1/C1_split24.sparql	warmup	1	0.0	0.0	1.002097321
C1/C1_split25.sparql	stress	5	0.0	0.0	2.5892740119999997
C1/C1_split25.sparql	warmup	1	0.0	0.0	1.000707176
C1/C1_split26.sparql	stress	5	0.0	0.0	2.512456045
C1/C1_split26.sparql	warmup	1	0.0	0.0	1.05580022
C1/C1_split27.sparql	stress	5	0.0	0.0	2.3350059350000003
C1/C1_split27.sparql	warmup	1	0.0	0.0	0.995595642
C1/C1_split28.sparql	stress	5	0.0	0.0	2.399267385
C1/C1_split28.sparql	warmup	1	0.0	0.0	0.941297489
C1/C1_split29.sparql	stress	5	0.0	0.0	3.003782482
C1/C1_split29.sparql	warmup	1	0.0	0.0	1.038405738
C1/C1_split3.sparql	stress	5	0.0	0.0	2.89569595
C1/C1_split3.sparql	warmup	1	0.0	0.0	1.056771832
C1/C1_split30.sparql	stress	5	0.0	0.0	3.20666296
C1/C1_split30.sparql	warmup	1	0.0	0.0	1.074540565
C1/C1_split31.sparql	stress	5	0.0	0.0	2.466752648
C1/C1_split31.sparql	warmup	1	0.0	0.0	1.036363777
C1/C1_split32.sparql	stress	5	0.0	0.0	2.765835407
C1/C1_split32.sparql	warmup	1	0.0	0.0	0.9897512890000001
