query_name	thread_type	success	errors	timeouts	median_runtime
queries/xer	stress	0.0	0.0	2.0	1200.0
queries/xer	warmup	0.0	0.0	1.0	1200.0
queries/xtu	stress	0.0	0.0	3.0	1200.0
queries/xtu	warmup	0.0	0.0	1.0	1200.0
queries/xzabk	stress	0.0	0.0	3.0	1200.0
queries/xzabk	warmup	0.0	0.0	1.0	1200.0
queries/xzalc	stress	0.0	0.0	3.0	1200.0
queries/xzalc	warmup	0.0	0.0	1.0	1200.0
queries/xzapm	stress	0.0	0.0	3.0	1200.0
queries/xzapm	warmup	0.0	0.0	1.0	1200.0
queries/xaf	stress	0.0	2.0	0.0	1200.0
queries/xaf	warmup	0.0	1.0	0.0	1200.0
queries/xbd	stress	0.0	3.0	0.0	1200.0
queries/xbd	warmup	0.0	1.0	0.0	1200.0
queries/xbp	stress	0.0	3.0	0.0	1200.0
queries/xbp	warmup	0.0	1.0	0.0	1200.0
queries/xbr	stress	0.0	3.0	0.0	1200.0
queries/xbr	warmup	0.0	1.0	0.0	1200.0
queries/xcr	warmup	0.0	1.0	0.0	1200.0
queries/xdp	stress	0.0	3.0	0.0	1200.0
queries/xdp	warmup	0.0	1.0	0.0	1200.0
queries/xel	stress	0.0	4.0	0.0	1200.0
queries/xel	warmup	0.0	1.0	0.0	1200.0
queries/xgd	warmup	0.0	1.0	0.0	1200.0
queries/xht	stress	0.0	1.0	0.0	1200.0
queries/xht	warmup	0.0	1.0	0.0	1200.0
queries/xjo	stress	0.0	3.0	0.0	1200.0
queries/xjo	warmup	0.0	1.0	0.0	1200.0
queries/xly	stress	0.0	1.0	0.0	1200.0
queries/xly	warmup	0.0	1.0	0.0	1200.0
queries/xmd	stress	0.0	3.0	0.0	1200.0
queries/xmd	warmup	0.0	1.0	0.0	1200.0
queries/xme	stress	0.0	3.0	0.0	1200.0
queries/xme	warmup	0.0	1.0	0.0	1200.0
queries/xqi	stress	0.0	2.0	0.0	1200.0
queries/xqi	warmup	0.0	1.0	0.0	1200.0
queries/xrg	stress	0.0	3.0	0.0	1200.0
queries/xrg	warmup	0.0	1.0	0.0	1200.0
queries/xrn	stress	0.0	4.0	0.0	1200.0
queries/xrn	warmup	0.0	1.0	0.0	1200.0
queries/xtd	stress	0.0	1.0	0.0	1200.0
queries/xtd	warmup	0.0	1.0	0.0	1200.0
queries/xtz	stress	0.0	4.0	0.0	1200.0
queries/xtz	warmup	0.0	1.0	0.0	1200.0
queries/xuh	stress	0.0	2.0	0.0	1200.0
queries/xuh	warmup	0.0	1.0	0.0	1200.0
queries/xxc	stress	0.0	4.0	0.0	1200.0
queries/xxc	warmup	0.0	1.0	0.0	1200.0
queries/xyy	stress	0.0	3.0	0.0	1200.0
queries/xyy	warmup	0.0	1.0	0.0	1200.0
queries/xzaag	stress	0.0	4.0	0.0	1200.0
queries/xzaag	warmup	0.0	1.0	0.0	1200.0
queries/xzabd	stress	0.0	4.0	0.0	1200.0
queries/xzabd	warmup	0.0	1.0	0.0	1200.0
queries/xzacf	stress	0.0	1.0	0.0	1200.0
queries/xzacf	warmup	0.0	1.0	0.0	1200.0
queries/xzads	stress	0.0	2.0	0.0	1200.0
queries/xzads	warmup	0.0	1.0	0.0	1200.0
queries/xzagh	stress	0.0	2.0	0.0	1200.0
queries/xzagh	warmup	0.0	1.0	0.0	1200.0
queries/xzahj	stress	0.0	2.0	0.0	1200.0
queries/xzahj	warmup	0.0	1.0	0.0	1200.0
queries/xzaid	stress	0.0	2.0	0.0	1200.0
queries/xzaid	warmup	0.0	1.0	0.0	1200.0
queries/xzaln	stress	0.0	2.0	0.0	1200.0
queries/xzaln	warmup	0.0	1.0	0.0	1200.0
queries/xzalz	stress	0.0	3.0	0.0	1200.0
queries/xzalz	warmup	0.0	1.0	0.0	1200.0
queries/xzamf	stress	0.0	4.0	0.0	1200.0
queries/xzamf	warmup	0.0	1.0	0.0	1200.0
queries/xzaml	stress	0.0	2.0	0.0	1200.0
queries/xzaml	warmup	0.0	1.0	0.0	1200.0
queries/xzamq	stress	0.0	2.0	0.0	1200.0
queries/xzamq	warmup	0.0	1.0	0.0	1200.0
queries/xzams	stress	0.0	3.0	0.0	1200.0
queries/xzams	warmup	0.0	1.0	0.0	1200.0
queries/xzaoj	stress	0.0	3.0	0.0	1200.0
queries/xzaoj	warmup	0.0	1.0	0.0	1200.0
queries/xzaov	stress	0.0	3.0	0.0	1200.0
queries/xzaov	warmup	0.0	1.0	0.0	1200.0
queries/xzaoz	stress	0.0	4.0	0.0	1200.0
queries/xzaoz	warmup	0.0	1.0	0.0	1200.0
queries/xzapx	stress	0.0	2.0	0.0	1200.0
queries/xzapx	warmup	0.0	1.0	0.0	1200.0
queries/xzaqc	stress	0.0	3.0	0.0	1200.0
queries/xzaqc	warmup	0.0	1.0	0.0	1200.0
queries/xzasj	stress	0.0	4.0	0.0	1200.0
queries/xzasj	warmup	0.0	1.0	0.0	1200.0
queries/xzaul	stress	0.0	2.0	0.0	1200.0
queries/xzaul	warmup	0.0	1.0	0.0	1200.0
queries/xzaut	stress	0.0	3.0	0.0	1200.0
queries/xzaut	warmup	0.0	1.0	0.0	1200.0
queries/xzaux	stress	0.0	1.0	0.0	1200.0
queries/xzaux	warmup	0.0	1.0	0.0	1200.0
queries/xzavi	stress	0.0	3.0	0.0	1200.0
queries/xzavi	warmup	0.0	1.0	0.0	1200.0
queries/xaa	stress	2.0	0.0	0.0	0.064714306
queries/xaa	warmup	1.0	0.0	0.0	0.050581169
queries/xab	stress	2.0	0.0	0.0	0.0349089885
queries/xab	warmup	1.0	0.0	0.0	0.034335486000000005
queries/xac	stress	1.0	0.0	0.0	0.006907309
queries/xac	warmup	1.0	0.0	0.0	0.006337305
queries/xad	stress	2.0	0.0	0.0	0.007062472499999999
queries/xad	warmup	1.0	0.0	0.0	0.004114571
queries/xae	stress	3.0	0.0	0.0	0.010678559
queries/xae	warmup	1.0	0.0	0.0	0.009829847
queries/xag	stress	3.0	0.0	0.0	0.08599152300000001
queries/xag	warmup	1.0	0.0	0.0	0.094040156
queries/xah	stress	3.0	0.0	0.0	0.006246720999999999
queries/xah	warmup	1.0	0.0	0.0	0.007521755
queries/xai	stress	3.0	0.0	0.0	0.008407940999999999
queries/xai	warmup	1.0	0.0	0.0	0.010310257
queries/xaj	stress	5.0	0.0	0.0	0.14413877
queries/xaj	warmup	1.0	0.0	0.0	0.17316562600000002
queries/xak	stress	2.0	0.0	0.0	0.9459099474999999
queries/xak	warmup	1.0	0.0	0.0	0.8306176759999999
queries/xal	stress	3.0	0.0	0.0	0.006309911999999999
queries/xal	warmup	1.0	0.0	0.0	0.006574023000000001
queries/xam	stress	3.0	0.0	0.0	0.008358698000000001
queries/xam	warmup	1.0	0.0	0.0	0.007362759
queries/xan	stress	3.0	0.0	0.0	0.005448209000000001
queries/xan	warmup	1.0	0.0	0.0	0.006518652999999999
queries/xao	stress	3.0	0.0	0.0	0.028513918
queries/xao	warmup	1.0	0.0	0.0	0.023303443
queries/xap	stress	2.0	0.0	0.0	0.007720178
queries/xap	warmup	1.0	0.0	0.0	0.005840533
queries/xaq	stress	4.0	0.0	0.0	0.006379876499999999
queries/xaq	warmup	1.0	0.0	0.0	0.007875353
queries/xar	stress	3.0	0.0	0.0	0.00738953
queries/xar	warmup	1.0	0.0	0.0	0.006451918
queries/xas	stress	3.0	0.0	0.0	0.006773111
queries/xas	warmup	1.0	0.0	0.0	0.007516297
queries/xat	stress	4.0	0.0	0.0	0.005982715999999999
queries/xat	warmup	1.0	0.0	0.0	0.006320668000000001
queries/xau	stress	1.0	0.0	0.0	0.028189197000000006
queries/xau	warmup	1.0	0.0	0.0	0.555997265
queries/xav	stress	2.0	0.0	0.0	0.00747065
queries/xav	warmup	1.0	0.0	0.0	0.009086914
queries/xaw	stress	2.0	0.0	0.0	0.0161224895
queries/xaw	warmup	1.0	0.0	0.0	0.012583188
queries/xax	stress	4.0	0.0	0.0	0.0977623595
queries/xax	warmup	1.0	0.0	0.0	1.2793797569999998
