sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag
ES_N1_32_W1000_Def	S4/S4_split98.sparql	1	warmup	1	3062	68.098128339	SUCCESS
ES_N1_32_W1000_Def	F1/F1_split77.sparql	1	warmup	2	303	10.074080147	SUCCESS
ES_N1_32_W1000_Def	S3/S3_split91.sparql	1	warmup	3	0	24.304985763	SUCCESS
ES_N1_32_W1000_Def	C2/C2_split52.sparql	1	warmup	4	-1	300	TIMEOUT
ES_N1_32_W1000_Def	S7/S7_split99.sparql	1	warmup	5	0	0.592448043	SUCCESS
ES_N1_32_W1000_Def	F5/F5_split50.sparql	1	warmup	6	66	7.860853318999999	SUCCESS
ES_N1_32_W1000_Def	L5/L5_split28.sparql	1	warmup	7	4425	214.321221042	SUCCESS
ES_N1_32_W1000_Def	L4/L4_split22.sparql	1	warmup	8	5893	102.813750137	SUCCESS
ES_N1_32_W1000_Def	C1/C1_split21.sparql	1	warmup	9	-1	300	TIMEOUT
ES_N1_32_W1000_Def	S6/S6_split13.sparql	1	warmup	10	524	35.994375156000004	SUCCESS
ES_N1_32_W1000_Def	L4/L4_split58.sparql	1	warmup	11	5898	44.626970575	SUCCESS
ES_N1_32_W1000_Def	S7/S7_split65.sparql	1	warmup	12	0	0.397961364	SUCCESS
ES_N1_32_W1000_Def	C2/C2_split76.sparql	1	warmup	13	-1	300	TIMEOUT
ES_N1_32_W1000_Def	S6/S6_split87.sparql	1	warmup	14	66	4.067055964	SUCCESS
ES_N1_32_W1000_Def	S7/S7_split29.sparql	1	warmup	15	2	0.18501958200000002	SUCCESS
ES_N1_32_W1000_Def	F4/F4_split67.sparql	1	warmup	16	2758	86.91140200400001	SUCCESS
ES_N1_32_W1000_Def	L3/L3_split7.sparql	1	warmup	17	16	3.577486174	SUCCESS
ES_N1_32_W1000_Def	L5/L5_split50.sparql	1	warmup	18	26082	93.46270140799999	SUCCESS
ES_N1_32_W1000_Def	S6/S6_split91.sparql	1	warmup	19	99	6.614943759	SUCCESS
ES_N1_32_W1000_Def	F2/F2_split92.sparql	1	warmup	20	426	25.272960247	SUCCESS
ES_N1_32_W1000_Def	C2/C2_split10.sparql	1	warmup	21	-1	300	TIMEOUT
ES_N1_32_W1000_Def	S3/S3_split35.sparql	1	warmup	22	0	23.107493724	SUCCESS
ES_N1_32_W1000_Def	L1/L1_split32.sparql	1	warmup	23	1	3.425098658	SUCCESS
ES_N1_32_W1000_Def	L5/L5_split19.sparql	1	warmup	24	13001	85.361456836	SUCCESS
ES_N1_32_W1000_Def	F3/F3_split35.sparql	1	warmup	25	-1	300	TIMEOUT
ES_N1_32_W1000_Def	F1/F1_split91.sparql	1	warmup	26	0	8.765538193000001	SUCCESS
ES_N1_32_W1000_Def	S2/S2_split17.sparql	1	warmup	27	26586	22.712119912	SUCCESS
ES_N1_32_W1000_Def	S4/S4_split96.sparql	1	warmup	28	969	88.634957515	SUCCESS
ES_N1_32_W1000_Def	F1/F1_split75.sparql	1	warmup	29	395	10.654184629	SUCCESS
ES_N1_32_W1000_Def	S3/S3_split80.sparql	1	warmup	30	0	20.493530224999997	SUCCESS
ES_N1_32_W1000_Def	S7/S7_split34.sparql	1	warmup	31	0	0.10125583399999999	SUCCESS
ES_N1_32_W1000_Def	S2/S2_split42.sparql	1	warmup	32	1535	28.641761007	SUCCESS
ES_N1_32_W1000_Def	S7/S7_split66.sparql	1	warmup	33	0	0.110058604	SUCCESS
ES_N1_32_W1000_Def	L4/L4_split1.sparql	1	warmup	34	5906	33.353854620999996	SUCCESS
ES_N1_32_W1000_Def	C2/C2_split39.sparql	1	warmup	35	-1	300	TIMEOUT
ES_N1_32_W1000_Def	L2/L2_split95.sparql	1	warmup	36	641	27.907034905	SUCCESS
ES_N1_32_W1000_Def	S1/S1_split92.sparql	1	warmup	37	9	12.462177598	SUCCESS
ES_N1_32_W1000_Def	S5/S5_split98.sparql	1	warmup	38	-1	300	TIMEOUT
ES_N1_32_W1000_Def	F3/F3_split82.sparql	1	warmup	39	-1	300	TIMEOUT
ES_N1_32_W1000_Def	S2/S2_split8.sparql	1	warmup	40	26586	31.098845771	SUCCESS
ES_N1_32_W1000_Def	F3/F3_split6.sparql	1	warmup	41	-1	300	TIMEOUT
ES_N1_32_W1000_Def	L2/L2_split72.sparql	1	warmup	42	797	24.470972501	SUCCESS
ES_N1_32_W1000_Def	F5/F5_split14.sparql	1	warmup	43	52	5.56234989	SUCCESS
ES_N1_32_W1000_Def	L1/L1_split28.sparql	1	warmup	44	2	2.528600916	SUCCESS
ES_N1_32_W1000_Def	F1/F1_split37.sparql	1	warmup	45	0	9.724563120000001	SUCCESS
ES_N1_32_W1000_Def	L4/L4_split38.sparql	1	warmup	46	5934	41.256842653	SUCCESS
