sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag
Flu_N3_64_Ont_Def_3	queries/xzaom	1	warmup	1	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xmt	1	warmup	2	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xam	1	warmup	3	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xci	1	warmup	4	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzafu	1	warmup	5	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzaew	1	warmup	6	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xbg	1	warmup	7	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xhl	1	warmup	8	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzalg	1	warmup	9	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xna	1	warmup	10	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzacb	1	warmup	11	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xkx	1	warmup	12	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzadx	1	warmup	13	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xts	1	warmup	14	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzaum	1	warmup	15	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzakd	1	warmup	16	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzaad	1	warmup	17	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xju	1	warmup	18	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xrw	1	warmup	19	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xgg	1	warmup	20	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzaee	1	warmup	21	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xxh	1	warmup	22	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xnc	1	warmup	23	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xnh	1	warmup	24	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xyw	1	warmup	25	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzank	1	warmup	26	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xpt	1	warmup	27	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzahk	1	warmup	28	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzapc	1	warmup	29	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzaph	1	warmup	30	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xps	1	warmup	31	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xbb	1	warmup	32	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzaga	1	warmup	33	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xqi	1	warmup	34	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xap	1	warmup	35	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xio	1	warmup	36	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xgi	1	warmup	37	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzakl	1	warmup	38	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzaks	1	warmup	39	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzars	1	warmup	40	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xgq	1	warmup	41	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xis	1	warmup	42	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xur	1	warmup	43	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xau	1	warmup	44	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xyb	1	warmup	45	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzafg	1	warmup	46	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xyz	1	warmup	47	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzacw	1	warmup	48	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzaln	1	warmup	49	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xat	1	warmup	50	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzafs	1	warmup	51	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xpk	1	warmup	52	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzakv	1	warmup	53	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xtu	1	warmup	54	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xue	1	warmup	55	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xtt	1	warmup	56	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xdh	1	warmup	57	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzaqa	1	warmup	58	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xwh	1	warmup	59	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xkq	1	warmup	60	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xif	1	warmup	61	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzarc	1	warmup	62	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzahl	1	warmup	63	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xsd	1	warmup	64	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xij	1	warmup	65	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xxu	1	warmup	66	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzarp	1	warmup	67	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xuu	1	warmup	68	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzana	1	warmup	69	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzabl	1	warmup	70	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xem	1	warmup	71	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzafk	1	warmup	72	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xru	1	warmup	73	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xvf	1	warmup	74	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xad	1	warmup	75	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xqm	1	warmup	76	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzamn	1	warmup	77	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xjf	1	warmup	78	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzauz	1	warmup	79	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xls	1	warmup	80	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xyq	1	warmup	81	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xvn	1	warmup	82	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xrc	1	warmup	83	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzarz	1	warmup	84	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzalw	1	warmup	85	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzalo	1	warmup	86	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzady	1	warmup	87	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xdt	1	warmup	88	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzapg	1	warmup	89	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xfb	1	warmup	90	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xog	1	warmup	91	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzaqr	1	warmup	92	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xqg	1	warmup	93	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzaht	1	warmup	94	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xld	1	warmup	95	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xgv	1	warmup	96	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzauw	1	warmup	97	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xws	1	warmup	98	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzacj	1	warmup	99	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xpl	1	warmup	100	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzaup	1	warmup	101	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xux	1	warmup	102	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzabr	1	warmup	103	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzakg	1	warmup	104	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xzaru	1	warmup	105	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xgn	1	warmup	106	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xid	1	warmup	107	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xrx	1	warmup	108	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xas	1	warmup	109	-1	1200	TIMEOUT
Flu_N3_64_Ont_Def_3	queries/xdr	1	warmup	110	-1	1200	TIMEOUT
